PeakID (cmd=annotatePeaks.pl beds/community3.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
111	chr15	3582501	3583732	+	0	NA	5' UTR (NM_001048178, exon 1 of 9)	5' UTR (NM_001048178, exon 1 of 9)	236	NM_010284	14600		NM_010284	ENSMUSG00000055737	Ghr	GHBP|GHR/BP	growth hormone receptor	protein-coding
1713	chr8	106935237	106936673	+	0	NA	exon (NM_009229, exon 1 of 7)	exon (NM_009229, exon 1 of 7)	215	NM_009229	20650		NM_009229	ENSMUSG00000041308	Sntb2	SNT3|SNTL|Snt2	syntrophin, basic 2	protein-coding
381	chr9	90162678	90164194	+	0	NA	intron (NM_001003911, intron 1 of 23)	CpG	458	NM_001326294	108153		NM_001003911	ENSMUSG00000032363	Adamts7	ADAM-TS7|ADAMTS7B	ADAM metallopeptidase with thrombospondin type 1 motif 7	protein-coding
2017	chr15	94403576	94404716	+	0	NA	5' UTR (NM_001164786, exon 1 of 10)	5' UTR (NM_001164786, exon 1 of 10)	204	NM_001164785	223838		NM_177431	ENSMUSG00000022449	Adamts20	Adamst20|bt	ADAM metallopeptidase with thrombospondin type 1 motif 20	protein-coding
704	chr15	73662309	73662705	+	0	NA	Intergenic	Intergenic	-37763	NM_001033219	106068		NM_001033219	ENSMUSG00000079020	Slc45a4	9330175B01Rik	solute carrier family 45, member 4	protein-coding
1628	chr3	104794112	104794886	+	0	NA	TTS (NM_001163441)	TTS (NM_001163441)	5465	NM_001291859	11853		NM_007484	ENSMUSG00000002233	Rhoc	Arh9|Arhc	ras homolog family member C	protein-coding
686	chr14	43983949	43984233	+	0	NA	Intergenic	Intergenic	22327	NM_001011876	630952		NM_001011876	ENSMUSG00000072598	Ang6	EG630952	angiogenin, ribonuclease A family, member 6	protein-coding
774	chr2	11429529	11429977	+	0	NA	Intergenic	Intergenic	-31253	NR_040615	77543		NR_040615	ENSMUSG00000102674	8030442B05Rik	-	RIKEN cDNA 8030442B05 gene	ncRNA
1546	chr13	49371322	49372023	+	0	NA	intron (NM_001039179, intron 2 of 6)	intron (NM_001039179, intron 2 of 6)	30123	NM_029791	76895		NM_029791	ENSMUSG00000037933	Bicd2	-	BICD cargo adaptor 2	protein-coding
1292	chr3	65929180	65930297	+	0	NA	Intergenic	Intergenic	28511	NM_001355432	56706		NM_019937	ENSMUSG00000027829	Ccnl1	2610030E23Rik|Ccnl|ania-6a	cyclin L1	protein-coding
1106	chr10	70244829	70245611	+	0	NA	promoter-TSS (NM_025807)	promoter-TSS (NM_025807)	-56	NM_025807	66859		NM_025807	ENSMUSG00000037762	Slc16a9	1200003C15Rik|4930425B13Rik	solute carrier family 16 (monocarboxylic acid transporters), member 9	protein-coding
359	chr8	95254662	95255390	+	0	NA	intron (NM_001195413, intron 25 of 32)	intron (NM_001195413, intron 25 of 32)	51559	NM_001195413	333329		NM_145601	ENSMUSG00000031789	Cngb1	Cngb1b|Garp2|Gm1959	cyclic nucleotide gated channel beta 1	protein-coding
1013	chr9	37530053	37530641	+	0	NA	intron (NR_136939, intron 1 of 6)	CpG	2258	NR_136939	69524		NM_027102	ENSMUSG00000001946	Esam	2310008D05Rik|Esam1|W117m	endothelial cell-specific adhesion molecule	protein-coding
608	chr10	93123966	93124645	+	0	NA	Intergenic	Intergenic	-36571	NM_146239	237459		NM_146239	ENSMUSG00000020015	Cdk17	6430598J10Rik|Pctk2	cyclin dependent kinase 17	protein-coding
1788	chr4	147633588	147634321	+	0	NA	intron (NM_145078, intron 2 of 4)	Lx3B|LINE|L1	8554	NM_145078	112422		NM_145078	ENSMUSG00000066000	Zfp979	2610305D13Rik|Ssm1b	zinc finger protein 979	protein-coding
527	chr19	23758004	23759369	+	0	NA	promoter-TSS (NM_177034)	promoter-TSS (NM_177034)	-190	NM_177034	319924		NM_177034	ENSMUSG00000024897	Apba1	6430513E09Rik|Lin-10|Mint|Mint1|Urop11|X11|X11alpha	amyloid beta precursor protein binding family A member 1	protein-coding
819	chr3	15194428	15194686	+	0	NA	Intergenic	Intergenic	137745	NM_001076679	751864		NM_001076679	ENSMUSG00000078783	Sirpd	Gm9733	signal regulatory protein delta	protein-coding
1524	chr11	74522399	74523052	+	0	NA	promoter-TSS (NM_001364131)	promoter-TSS (NM_001364131)	76	NM_001364131	380711		NM_001015046	ENSMUSG00000038807	Rap1gap2	Garnl4|Gm1561|mKIAA1039	RAP1 GTPase activating protein 2	protein-coding
506	chr8	106588507	106589117	+	0	NA	intron (NR_045470, intron 1 of 2)	intron (NR_045470, intron 1 of 2)	1669	NR_045470	68692		NR_045470	ENSMUSG00000099139	1110028F18Rik	-	RIKEN cDNA 1110028F18 gene	ncRNA
512	chr15	89322598	89323439	+	0	NA	5' UTR (NM_182928, exon 1 of 3)	5' UTR (NM_182928, exon 1 of 3)	298	NM_182928	223780		NM_182928	ENSMUSG00000054136	Adm2	Am2|IMD|Imdn	adrenomedullin 2	protein-coding
960	chr7	57881136	57881361	+	0	NA	Intergenic	Intergenic	290075	NM_008071	14402		NM_008071	ENSMUSG00000033676	Gabrb3	A230092K12Rik|Cp1|Gabrb-3|beta3	GABRB3, gamma-aminobutyric acid type A receptor subunit beta 3	protein-coding
2049	chr4	118489693	118490217	+	0	NA	promoter-TSS (NM_011587)	promoter-TSS (NM_011587)	-106	NM_011587	21846		NM_011587	ENSMUSG00000033191	Tie1	D430008P04Rik|TIE|tie-1	tyrosine kinase with immunoglobulin-like and EGF-like domains 1	protein-coding
662	chr13	48227690	48228422	+	0	NA	promoter-TSS (NR_168048)	promoter-TSS (NR_168048)	98	NR_168048	102640005		NR_168048		Gm36183	Gm40939	predicted gene, 36183	ncRNA
1868	chr5	96793008	96793779	+	0	NA	promoter-TSS (NM_013470)	promoter-TSS (NM_013470)	8	NM_013470	11745		NM_013470	ENSMUSG00000029484	Anxa3	Anx3	annexin A3	protein-coding
576	chr1	156386940	156387402	+	0	NA	intron (NM_001346967, intron 12 of 25)	intron (NM_001346967, intron 12 of 25)	33744	NM_001346967	77352		NM_001033180	ENSMUSG00000026601	Axdnd1	9430070O13Rik|Gm979	axonemal dynein light chain domain containing 1	protein-coding
925	chr6	127823725	127824201	+	0	NA	Intergenic	Intergenic	-35820	NR_106092	102466996		NR_106092	ENSMUSG00000104804	Mir7233	mmu-mir-7233	microRNA 7233	ncRNA
1610	chr2	116066910	116067568	+	0	NA	promoter-TSS (NR_153841)	promoter-TSS (NR_153841)	14	NR_153841	108168785		NR_153841	ENSMUSG00000086308	G630016G05Rik	-	RIKEN cDNA G630016G05 gene	ncRNA
1445	chr8	84937277	84937708	+	0	NA	promoter-TSS (NM_019945)	promoter-TSS (NM_019945)	-139	NM_019945	56527		NM_019945	ENSMUSG00000053693	Mast1	9430008B02Rik|SAST|SAST170	microtubule associated serine/threonine kinase 1	protein-coding
588	chr10	8805409	8805860	+	0	NA	intron (NM_175155, intron 4 of 19)	intron (NM_175155, intron 4 of 19)	80436	NM_175155	70097		NM_175155	ENSMUSG00000015305	Sash1	1100001C18Rik|2500002E12Rik|A330076K04Rik|mKIAA0790	SAM and SH3 domain containing 1	protein-coding
1329	chr4	85513929	85514628	+	0	NA	Intergenic	CpG	308822	NM_019535	20404		NM_019535	ENSMUSG00000028488	Sh3gl2	9530001L19Rik|B930049H17Rik|EEN-B1|EEN1|SH3PA|Sh3d2a	SH3-domain GRB2-like 2	protein-coding
1088	chr12	71150228	71150807	+	0	NA	intron (NM_029818, intron 6 of 27)	intron (NM_029818, intron 6 of 27)	13669	NM_029818	76967		NM_029818	ENSMUSG00000034601	2700049A03Rik	Ta3|Talpid3|mKIAA0586	RIKEN cDNA 2700049A03 gene	protein-coding
1115	chr11	103360245	103360925	+	0	NA	exon (NM_001205236, exon 3 of 18)	exon (NM_001205236, exon 3 of 18)	3107	NM_183288	544817		NM_133715	ENSMUSG00000034255	Arhgap27	2310069I04Rik|5730442P18Rik|Gm21552|Sh3d20	Rho GTPase activating protein 27	protein-coding
1724	chr2	6710722	6711090	+	0	NA	intron (NM_001347094, intron 2 of 12)	RMER15|LTR|ERVL	10756	NM_001310447	14007		NM_010160	ENSMUSG00000002107	Celf2	B230218O03|B230345P09Rik|CELF-2|CUG-BP2|Cugbp2|D230046B21Rik|Etr-3|Napor|Napor-2|mETR-3	CUGBP, Elav-like family member 2	protein-coding
169	chr19	37141189	37142052	+	0	NA	intron (NM_198300, intron 2 of 10)	intron (NM_198300, intron 2 of 10)	-32223	NR_045329	319931		NR_045329	ENSMUSG00000097591	A330032B11Rik	-	RIKEN cDNA A330032B11 gene	ncRNA
1969	chr4	89127939	89128417	+	0	NA	promoter-TSS (NR_151607)	promoter-TSS (NR_151607)	48	NR_151607	102637941		NR_151607	ENSMUSG00000085569	Gm12602	-	predicted gene 12602	ncRNA
1588	chr17	32505949	32506921	+	0	NA	promoter-TSS (NM_001101445)	promoter-TSS (NM_001101445)	-49	NM_001101445	208285		NM_001101445	ENSMUSG00000091586	Cyp4f17	EG208285	cytochrome P450, family 4, subfamily f, polypeptide 17	protein-coding
1457	chr9	15542530	15542909	+	0	NA	intron (NM_001359604, intron 2 of 2)	intron (NM_001359604, intron 2 of 2)	37224	NM_133214	170748		NM_133214	ENSMUSG00000058173	Smco4	Fn5	single-pass membrane protein with coiled-coil domains 4	protein-coding
833	chr3	97297073	97298270	+	0	NA	Intergenic	Intergenic	-70307	NM_029933	77578		NM_029933	ENSMUSG00000038256	Bcl9	2610202E01Rik|8030475K17Rik|A330041G23Rik|Gm130	B cell CLL/lymphoma 9	protein-coding
556	chr1	51584932	51585497	+	0	NA	intron (NR_151621, intron 2 of 3)	ORR1F|LTR|ERVL-MaLR	11504	NR_151621	100045066		NR_151621	ENSMUSG00000099413	Gm17767	-	predicted gene, 17767	ncRNA
1024	chr9	60793888	60795138	+	0	NA	promoter-TSS (NM_028283)	promoter-TSS (NM_028283)	71	NM_001357407	72565		NM_028283	ENSMUSG00000034485	Uaca	2700059D02Rik|nucling	uveal autoantigen with coiled-coil domains and ankyrin repeats	protein-coding
39	chr10	89461836	89462185	+	0	NA	intron (NM_001385711, intron 8 of 9)	intron (NM_001385711, intron 8 of 9)	-18043	NM_001033331	237436		NM_001033331	ENSMUSG00000074802	Gas2l3	8430435B07Rik|Gm240	growth arrest-specific 2 like 3	protein-coding
1164	chr15	11064531	11064913	+	0	NA	promoter-TSS (NM_175501)	promoter-TSS (NM_175501)	-51	NM_175501	239337		NM_175501	ENSMUSG00000047497	Adamts12	ADAMTS-12	ADAM metallopeptidase with thrombospondin type 1 motif 12	protein-coding
1954	chr13	77118753	77119012	+	0	NA	intron (NM_134071, intron 4 of 20)	intron (NM_134071, intron 4 of 20)	16586	NM_134071	105377		NM_134071	ENSMUSG00000021597	Slf1	2700017A04Rik|Ankrd32|Brctd1|Brctx|C730024G01Rik	SMC5-SMC6 complex localization factor 1	protein-coding
393	chr1	155320162	155320499	+	0	NA	intron (NM_011273, intron 7 of 14)	intron (NM_011273, intron 7 of 14)	-75798	NM_001370865	207792		NM_001370865	ENSMUSG00000033722	BC034090	6820428L09|mKIAA1614	cDNA sequence BC034090	protein-coding
1291	chr3	61071130	61071383	+	0	NA	Intergenic	Lx8|LINE|L1	68471	NM_008772	18441		NM_008772	ENSMUSG00000027765	P2ry1	P2Y1|P2y1r	purinergic receptor P2Y, G-protein coupled 1	protein-coding
535	chr3	106482044	106483226	+	0	NA	non-coding (NR_033207, exon 2 of 2)	non-coding (NR_033207, exon 2 of 2)	185	NM_001278941	72121		NM_028110	ENSMUSG00000027901	Dennd2d	2010308M01Rik	DENN domain containing 2D	protein-coding
1046	chr1	93115123	93115413	+	0	NA	Intergenic	Intergenic	-13394	NM_001294149	16560		NM_008440	ENSMUSG00000014602	Kif1a	ATSV|C630002N23Rik|Gm1626|Kns1	kinesin family member 1A	protein-coding
658	chr13	28502130	28502494	+	0	NA	intron (NR_045054, intron 7 of 7)	intron (NR_045054, intron 7 of 7)	208561	NR_105787	102466635		NR_105787	ENSMUSG00000099158	Mir6368	Gm27800|mmu-mir-6368	microRNA 6368	ncRNA
83	chr13	6836788	6837039	+	0	NA	Intergenic	Intergenic	-188142	NM_019703	56421		NM_019703	ENSMUSG00000021196	Pfkp	1200015H23Rik|9330125N24Rik|ATP-PFK|PFK-C|PFK-P	phosphofructokinase, platelet	protein-coding
1513	chr10	117390512	117390818	+	0	NA	Intergenic	Intergenic	-13692	NM_001310609	432508		NM_001013391	ENSMUSG00000055531	Cpsf6	4733401N12Rik|CFIM|CFIM68|HPBRII-4|HPBRII-7	cleavage and polyadenylation specific factor 6	protein-coding
1403	chr7	19403655	19404423	+	0	NA	promoter-TSS (NM_001286039)	promoter-TSS (NM_001286039)	65	NM_001286039	232943		NM_146182	ENSMUSG00000040714	Klc3	Klct	kinesin light chain 3	protein-coding
861	chr4	108870041	108870298	+	0	NA	Intergenic	Intergenic	-8901	NM_023537	69908		NM_023537	ENSMUSG00000003411	Rab3b	2610528C18Rik	RAB3B, member RAS oncogene family	protein-coding
309	chr6	146795285	146796685	+	0	NA	Intergenic	CpG	-9545	NM_001289679	272322		NM_172309	ENSMUSG00000040187	Bmal2	4632430A05Rik|Arntl2|CLIF|MOP9|bHLHe6	basic helix-loop-helix ARNT like 2	protein-coding
1684	chr6	108668312	108668786	+	0	NA	Intergenic	CpG	-7615	NR_104577	75394		NR_040757	ENSMUSG00000087341	0610040F04Rik	-	RIKEN cDNA 0610040F04 gene	ncRNA
229	chr3	108104979	108105762	+	0	NA	Intergenic	Intergenic	12304	NM_008141	14686		NM_008141	ENSMUSG00000009108	Gnat2	Gnat-2|Gt-2|Hg1d|Tcalpha	G protein subunit alpha transducin 2	protein-coding
379	chr9	75769074	75769683	+	0	NA	Intergenic	Intergenic	-5987	NM_007555	12160		NM_007555	ENSMUSG00000032179	Bmp5	se	bone morphogenetic protein 5	protein-coding
1159	chr14	70055960	70056604	+	0	NA	intron (NM_028560, intron 6 of 6)	intron (NM_028560, intron 6 of 6)	-21035	NM_001289925	13655		NM_018781	ENSMUSG00000033730	Egr3	EGR-3|Pilot	early growth response 3	protein-coding
1695	chr7	100555089	100555320	+	0	NA	intron (NM_198831, intron 5 of 7)	intron (NM_198831, intron 5 of 7)	18104	NM_183270	68185		NM_183270	ENSMUSG00000044881	Coa4	5330414O08Rik|Chchd8|E2ig2	cytochrome c oxidase assembly factor 4	protein-coding
937	chr7	4130864	4131465	+	0	NA	intron (NM_021324, intron 9 of 13)	intron (NM_021324, intron 9 of 13)	5762	NR_033548	100037396		NR_033548	ENSMUSG00000085886	D030047H15Rik	Gm15924	RIKEN cDNA D030047H15 gene	ncRNA
754	chr18	37852086	37852512	+	0	NA	intron (NM_001305981, intron 27 of 28)	intron (NM_001305981, intron 27 of 28)	2361	NR_105945	102465592		NR_105945	ENSMUSG00000098706	Mir6979	Gm27524|mmu-mir-6979	microRNA 6979	ncRNA
1746	chr10	86498121	86499304	+	0	NA	intron (NM_013722, intron 1 of 13)	intron (NM_013722, intron 1 of 13)	184	NM_001164495	27204		NM_013722	ENSMUSG00000059602	Syn3	-	synapsin III	protein-coding
984	chr8	3645704	3646310	+	0	NA	Intergenic	MTC|LTR|ERVL-MaLR	-9763	NM_022984	57264		NM_022984	ENSMUSG00000012705	Retn	ADSF|Fizz3|Rstn|Xcp4	resistin	protein-coding
1893	chr1	118483540	118483826	+	0	NA	intron (NM_001359347, intron 8 of 40)	intron (NM_001359347, intron 8 of 40)	-24418	NR_027901	68204		NR_027901	ENSMUSG00000107722	2900060B14Rik	-	RIKEN cDNA 2900060B14 gene	ncRNA
710	chr15	90679052	90680401	+	0	NA	promoter-TSS (NM_001357979)	promoter-TSS (NM_001357979)	-338	NM_001033851	66871		NM_025815	ENSMUSG00000052560	Cpne8	1200003E11Rik|1500031E20Rik	copine VIII	protein-coding
1190	chr17	5885525	5885935	+	0	NA	intron (NM_025664, intron 1 of 17)	intron (NM_025664, intron 1 of 17)	44406	NM_025664	66616		NM_025664	ENSMUSG00000002365	Snx9	2700073N08Rik|SDP1|SH3PX1	sorting nexin 9	protein-coding
1318	chr4	9135861	9136116	+	0	NA	Intergenic	Intergenic	-133305	NM_001355183	74438		NM_028940	ENSMUSG00000041216	Clvs1	4933402J24Rik|Clvl1|Rlbp1l1	clavesin 1	protein-coding
1339	chr4	127313770	127314372	+	0	NA	promoter-TSS (NM_008120)	promoter-TSS (NM_008120)	-32	NM_008120	14612		NM_008120	ENSMUSG00000050234	Gja4	Cnx37|Cx37|Cxnh1|Gja-4	gap junction protein, alpha 4	protein-coding
1602	chr19	55895391	55895664	+	0	NA	5' UTR (NM_001142924, exon 1 of 12)	5' UTR (NM_001142924, exon 1 of 12)	206	NM_001142924	21416		NM_009333	ENSMUSG00000024985	Tcf7l2	TCF4B|TCF4E|Tcf-4|Tcf4	transcription factor 7 like 2, T cell specific, HMG box	protein-coding
896	chr5	138980633	138981049	+	0	NA	intron (NR_156469, intron 4 of 5)	intron (NR_156469, intron 4 of 5)	13440	NR_156469	18590		NM_008808	ENSMUSG00000025856	Pdgfa	PDGF-1	platelet derived growth factor, alpha	protein-coding
1647	chr4	136462096	136463129	+	0	NA	Intergenic	CpG	-7149	NM_024452	269593		NM_024452	ENSMUSG00000001089	Luzp1	2700072H04Rik|Luzp|mFLJ00226	leucine zipper protein 1	protein-coding
1252	chr2	18693921	18694820	+	0	NA	Intergenic	CpG	-4652	NM_001001334	381350		NM_001001334	ENSMUSG00000037708	Spag6	Spag6l	sperm associated antigen 6	protein-coding
355	chr8	88520841	88521973	+	0	NA	promoter-TSS (NM_027280)	promoter-TSS (NM_027280)	63	NM_027280	93960		NM_027280	ENSMUSG00000031661	Nkd1	2810434J10Rik|9030215G15Rik|Nkd	naked cuticle 1	protein-coding
1534	chr12	80034865	80035433	+	0	NA	Intergenic	Intergenic	77864	NM_007564	12192		NM_007564	ENSMUSG00000021127	Zfp36l1	Berg36|Brf1|D530020L18Rik|ERF1|TIS11b|cMG1	zinc finger protein 36, C3H type-like 1	protein-coding
513	chr15	97590811	97591148	+	0	NA	Intergenic	Intergenic	114843	NM_028003	71919		NM_028003	ENSMUSG00000022466	Rpap3	2310042P20Rik|D15Ertd682e	RNA polymerase II associated protein 3	protein-coding
663	chr13	48260613	48261286	+	0	NA	promoter-TSS (NM_031166)	promoter-TSS (NM_031166)	-167	NM_031166	15904		NM_031166	ENSMUSG00000021379	Id4	Idb4|bHLHb27	inhibitor of DNA binding 4	protein-coding
1383	chr6	89344838	89345438	+	0	NA	intron (NM_008881, intron 3 of 31)	intron (NM_008881, intron 3 of 31)	17475	NM_008881	18844		NM_008881	ENSMUSG00000030084	Plxna1	2600013D04Rik|NOV|PlexA1|Plxn1|mKIAA4053	plexin A1	protein-coding
66	chr12	11178731	11179082	+	0	NA	Intergenic	Intergenic	25596	NR_131084	77442		NR_131083	ENSMUSG00000112041	9530020I12Rik	-	RIKEN cDNA 9530020I12 gene	ncRNA
721	chr16	44394485	44395135	+	0	NA	promoter-TSS (NM_001033247)	promoter-TSS (NM_001033247)	11	NM_001033247	212517		NM_001033247	ENSMUSG00000071550	Cfap44	6330444M21Rik|D16Ertd642e|Gm1750|Wdr52	cilia and flagella associated protein 44	protein-coding
336	chr7	102222641	102223611	+	0	NA	promoter-TSS (NM_145583)	promoter-TSS (NM_145583)	55	NM_001382594	233575		NM_145583	ENSMUSG00000030990	Pgap2	1810006G21Rik|Frag1|clpex	post-GPI attachment to proteins 2	protein-coding
51	chr11	51058913	51059921	+	0	NA	intron (NM_009329, intron 1 of 4)	CpG	160	NM_001347495	21408		NM_009329	ENSMUSG00000020364	Zfp354a	Tcf17|Znf354a|kid1	zinc finger protein 354A	protein-coding
2040	chr12	69733314	69733839	+	0	NA	intron (NM_001361690, intron 2 of 5)	intron (NM_001361690, intron 2 of 5)	8631	NM_001361691	68055		NM_026536	ENSMUSG00000054894	Dmac2l	1110015E18Rik|ATPW|Atp5s	distal membrane arm assembly component 2 like	protein-coding
631	chr11	59543440	59543775	+	0	NA	intron (NM_001359638, intron 3 of 10)	L1MB2|LINE|L1	921	NR_153314	216799		NM_145827	ENSMUSG00000032691	Nlrp3	AGTAVPRL|AII/AVP|Cias1|FCAS|FCU|MWS|Mmig1|NALP3|Pypaf1	NLR family, pyrin domain containing 3	protein-coding
1371	chr6	21985750	21986030	+	0	NA	promoter-TSS (NM_001081351)	promoter-TSS (NM_001081351)	-20	NM_001081351	214642		NM_001081351	ENSMUSG00000062980	Cped1	6720481P07|A430107O13Rik	cadherin-like and PC-esterase domain containing 1	protein-coding
815	chr2	181219602	181220375	+	0	NA	promoter-TSS (NM_001379472)	promoter-TSS (NM_001379472)	-46	NM_199312	332713		NM_199312	ENSMUSG00000047841	Fndc11	1700026M20Rik	fibronectin type III domain containing 11	protein-coding
1841	chr18	46198081	46199698	+	0	NA	promoter-TSS (NM_001170855)	promoter-TSS (NM_001170855)	-71	NM_001170855	28105		NM_178872	ENSMUSG00000033949	Trim36	D18Wsu100e|haprin	tripartite motif-containing 36	protein-coding
1320	chr4	21678907	21679963	+	0	NA	exon (NM_001080771, exon 4 of 4)	exon (NM_001080771, exon 4 of 4)	6528	NM_001080771	230025		NM_001080771	ENSMUSG00000040478	Prdm13	-	PR domain containing 13	protein-coding
1619	chr2	170427765	170428560	+	0	NA	promoter-TSS (NM_001164369)	promoter-TSS (NM_001164369)	-317	NM_001164369	76960		NM_029815	ENSMUSG00000013523	Bcas1	2210416M21Rik|9030223A09Rik|NABC1	brain enriched myelin associated protein 1	protein-coding
929	chr6	136553715	136554109	+	0	NA	intron (NM_019426, intron 1 of 14)	intron (NM_019426, intron 1 of 14)	35061	NM_019426	54343		NM_019426	ENSMUSG00000030213	Atf7ip	2610204M12Rik|5830415B17Rik|AM|Mcaf1	activating transcription factor 7 interacting protein	protein-coding
1243	chr19	19110892	19111794	+	0	NA	promoter-TSS (NM_001043354)	promoter-TSS (NM_001043354)	-147	NM_001043354	225998		NM_146095	ENSMUSG00000036192	Rorb	Nr1f2|RZR-beta|RZRB|Rorbeta|hstp	RAR-related orphan receptor beta	protein-coding
284	chr5	134099417	134100465	+	0	NA	promoter-TSS (NR_166664)	promoter-TSS (NR_166664)	193	NM_030719	80909		NM_030719	ENSMUSG00000015944	Castor2	7530428J21Rik|Gats|Gatsl1|Gatsl2	cytosolic arginine sensor for mTORC1 subunit 2	protein-coding
237	chr4	22487911	22488928	+	0	NA	promoter-TSS (NM_008899)	promoter-TSS (NM_008899)	-53	NM_008899	18992		NM_008899	ENSMUSG00000095139	Pou3f2	9430075J19Rik|A230098E07Rik|Brn-2|Brn2|OTF-7|Otf7|oct-7	POU domain, class 3, transcription factor 2	protein-coding
1638	chr4	98091253	98091800	+	0	NA	intron (NM_001122953, intron 9 of 9)	intron (NM_001122953, intron 9 of 9)	291739	NM_053157	94043		NM_053157	ENSMUSG00000028563	Tm2d1	2310026L18Rik|Bbp	TM2 domain containing 1	protein-coding
1952	chr13	17671157	17671558	+	0	NA	intron (NM_138654, intron 3 of 13)	intron (NM_138654, intron 3 of 13)	23408	NM_138654	192136		NM_138654	ENSMUSG00000055137	Sugct	5033411D12Rik	succinyl-CoA glutarate-CoA transferase	protein-coding
826	chr3	84228630	84228854	+	0	NA	intron (NM_001271726, intron 1 of 11)	intron (NM_001271726, intron 1 of 11)	-7865	NM_030706	80890		NM_030706	ENSMUSG00000027993	Trim2	mKIAA0517|narf	tripartite motif-containing 2	protein-coding
807	chr2	151563102	151563505	+	0	NA	Intergenic	Intergenic	-9320	NM_145535	228765		NM_145535	ENSMUSG00000027456	Sdcbp2	-	syndecan binding protein (syntenin) 2	protein-coding
97	chr13	111044126	111044864	+	0	NA	Intergenic	Intergenic	-140649	NR_131194	102636142		NR_131194		4930526H09Rik	-	RIKEN cDNA 4930526H09 gene	ncRNA
1682	chr6	94283400	94284507	+	0	NA	promoter-TSS (NM_010367)	promoter-TSS (NM_010367)	-36	NM_001029850	14924		NM_010367	ENSMUSG00000045095	Magi1	AIP3|BAP1|Baiap1|Gukmi1|MAGI1c|Magi-1|TNRC19|WWP3|mKIAA4129	membrane associated guanylate kinase, WW and PDZ domain containing 1	protein-coding
90	chr13	60618329	60618733	+	0	NA	intron (NM_029653, intron 2 of 25)	RMER6C|LTR|ERVK	16320	NM_134062	69635		NM_029653	ENSMUSG00000021559	Dapk1	D13Ucla1|DAP-Kinase	death associated protein kinase 1	protein-coding
2098	chr8	123682194	123682799	+	0	NA	Intergenic	Intergenic	28567	NM_133955	69581		NM_133955	ENSMUSG00000039960	Rhou	2310026M05Rik|Arhu|CDC42L1|G28K|WRCH-1|WRCH1|mG28K	ras homolog family member U	protein-coding
