PeakID (cmd=annotatePeaks.pl beds/community2.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1267	chr19	56977658	56978175	+	0	NA	intron (NM_146102, intron 1 of 20)	intron (NM_146102, intron 1 of 20)	30659	NM_001177796	226250		NM_146102	ENSMUSG00000025083	Afap1l2	mKIAA1914	actin filament associated protein 1-like 2	protein-coding
2266	chr10	4625345	4625725	+	0	NA	intron (NM_007956, intron 1 of 8)	intron (NM_007956, intron 1 of 8)	13546	NR_126357	13982		NM_007956	ENSMUSG00000019768	Esr1	ER|ER-alpha|ERa|ERalpha|ESR|Estr|Estra|Nr3a1	estrogen receptor 1 (alpha)	protein-coding
624	chr13	60435382	60435703	+	0	NA	Intergenic	Intergenic	-166405	NM_001285917	69635		NM_029653	ENSMUSG00000021559	Dapk1	D13Ucla1|DAP-Kinase	death associated protein kinase 1	protein-coding
3880	chr13	54073010	54073361	+	0	NA	intron (NM_027324, intron 1 of 10)	intron (NM_027324, intron 1 of 10)	1340	NM_027324	14057		NM_027324	ENSMUSG00000021474	Sfxn1	2810002O05Rik|A930015P12Rik	sideroflexin 1	protein-coding
1594	chr3	130649597	130649963	+	0	NA	Intergenic	Intergenic	32205	NM_027907	71760		NM_027907	ENSMUSG00000019232	Etnppl	1300019H02Rik|Agxt2l1	ethanolamine phosphate phospholyase	protein-coding
3224	chr18	36515192	36516214	+	0	NA	5' UTR (NM_010415, exon 1 of 6)	5' UTR (NM_010415, exon 1 of 6)	102	NM_010415	15200		NM_010415	ENSMUSG00000024486	Hbegf	Dtr|Dts|Hegfl	heparin-binding EGF-like growth factor	protein-coding
2190	chr7	130574438	130575072	+	0	NA	Intergenic	Intergenic	-2683	NM_001004468	57752		NM_021314	ENSMUSG00000030852	Tacc2	mKIAA4180	transforming, acidic coiled-coil containing protein 2	protein-coding
3646	chr2	126600539	126600851	+	0	NA	intron (NM_008230, intron 9 of 11)	intron (NM_008230, intron 9 of 11)	17983	NM_008230	15186		NM_008230	ENSMUSG00000027360	Hdc	Hdc-a|Hdc-c|Hdc-e|Hdc-s	histidine decarboxylase	protein-coding
3528	chr8	117731013	117731485	+	0	NA	intron (NM_008290, intron 1 of 4)	intron (NM_008290, intron 1 of 4)	29303	NM_008290	15486		NM_008290	ENSMUSG00000031844	Hsd17b2	-	hydroxysteroid (17-beta) dehydrogenase 2	protein-coding
1298	chr2	29751429	29751889	+	0	NA	promoter-TSS (NM_001370924)	promoter-TSS (NM_001370924)	-2	NM_001370923	433415		NM_001370923	ENSMUSG00000079497	Prrt1b	Dspd2|Gm13420	proline rich transmembrane protein 1B	protein-coding
2812	chr8	89013118	89013691	+	0	NA	Intergenic	Intergenic	-11331	NR_106190	102465899		NR_106190	ENSMUSG00000099078	Mir8110	Gm27571|mmu-mir-8110	microRNA 8110	ncRNA
4122	chr13	25094444	25094753	+	0	NA	intron (NM_177577, intron 2 of 9)	intron (NM_177577, intron 2 of 9)	38594	NM_177577	195208		NM_177577	ENSMUSG00000035910	Dcdc2a	AW492955|Dcdc2|RU2	doublecortin domain containing 2a	protein-coding
4109	chr16	37879907	37880419	+	0	NA	intron (NM_177093, intron 3 of 3)	intron (NM_177093, intron 3 of 3)	11763	NM_177093	320184		NM_177093	ENSMUSG00000034158	Lrrc58	1810012N18Rik|C330018J07Rik	leucine rich repeat containing 58	protein-coding
2098	chr7	19817178	19818069	+	0	NA	intron (NR_166534, intron 1 of 1)	intron (NR_166534, intron 1 of 1)	1038	NR_166534	102638408		NR_166534	ENSMUSG00000087593	Gm16174	-	predicted gene 16174	ncRNA
3042	chr11	70539700	70540896	+	0	NA	promoter-TSS (NM_008876)	promoter-TSS (NM_008876)	26	NM_001302475	18806		NM_008876	ENSMUSG00000020828	Pld2	PLD1C	phospholipase D2	protein-coding
3725	chr8	25240433	25241110	+	0	NA	Intergenic	CpG	-39229	NM_177089	320165		NM_177089	ENSMUSG00000065954	Tacc1	4833447E04Rik|B230378H13Rik	transforming, acidic coiled-coil containing protein 1	protein-coding
3771	chr9	41950701	41951738	+	0	NA	Intergenic	Intergenic	-71396	NR_165259	102640140		NR_165259		Gm16214	-	predicted gene 16214	ncRNA
187	chr1	191717699	191719233	+	0	NA	promoter-TSS (NM_001134829)	promoter-TSS (NM_001134829)	71	NM_001134829	226856		NM_172266	ENSMUSG00000026623	Lpgat1	LPLAT7	lysophosphatidylglycerol acyltransferase 1	protein-coding
3550	chr9	78006545	78007143	+	0	NA	Intergenic	Intergenic	-45114	NM_008103	14531		NM_008103	ENSMUSG00000023333	Gcm1	GCMa|Gcm-rs2|Gcm1-rs1|glide	glial cells missing homolog 1	protein-coding
1066	chr17	80243060	80243782	+	0	NA	intron (NM_198942, intron 21 of 22)	L2a|LINE|L2	18970	NM_026053	67242		NM_026053	ENSMUSG00000055760	Gemin6	2610019B15Rik|2810470M17Rik	gem nuclear organelle associated protein 6	protein-coding
2067	chr6	139586921	139587307	+	0	NA	Intergenic	Intergenic	-29201	NM_207683	18705		NM_011084	ENSMUSG00000030228	Pik3c2g	PI3K-C2-gamma	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma	protein-coding
2014	chr6	97308635	97308906	+	0	NA	intron (NM_145148, intron 13 of 23)	intron (NM_145148, intron 13 of 23)	-56013	NM_001081157	320502		NM_001081157	ENSMUSG00000044086	Lmod3	5430424A14Rik	leiomodin 3 (fetal)	protein-coding
4052	chr2	72196081	72196882	+	0	NA	intron (NM_019688, intron 11 of 29)	intron (NM_019688, intron 11 of 29)	-89156	NM_023057	65964		NM_023057	ENSMUSG00000004085	Map3k20	B230120H23Rik|HCCS-4|MLTK|MLTKalpha|MLTKbeta|MRK|Zak	mitogen-activated protein kinase kinase kinase 20	protein-coding
1715	chr4	118543357	118545238	+	0	NA	promoter-TSS (NM_172383)	promoter-TSS (NM_172383)	-571	NM_172383	230678		NM_172383	ENSMUSG00000050854	Tmem125	6330530A05Rik	transmembrane protein 125	protein-coding
2763	chr8	34478437	34478844	+	0	NA	Intergenic	Intergenic	161676	NR_040706	330734		NR_040706	ENSMUSG00000109819	B930018H19Rik	B930018H19	RIKEN cDNA B930018H19 gene	ncRNA
2993	chr10	7158693	7159607	+	0	NA	intron (NM_172546, intron 2 of 12)	intron (NM_172546, intron 2 of 12)	53087	NM_172546	215748		NM_172546	ENSMUSG00000015202	Cnksr3	6820402C05|Magi1	Cnksr family member 3	protein-coding
929	chr16	34029857	34030203	+	0	NA	intron (NM_177357, intron 45 of 59)	intron (NM_177357, intron 45 of 59)	-62992	NM_009471	22247		NM_009471	ENSMUSG00000022814	Umps	1700095D23Rik	uridine monophosphate synthetase	protein-coding
3896	chr3	105030730	105031383	+	0	NA	intron (NM_030249, intron 3 of 5)	intron (NM_030249, intron 3 of 5)	21897	NM_001163332	80281		NM_030249	ENSMUSG00000062127	Cttnbp2nl	mKIAA1433	CTTNBP2 N-terminal like	protein-coding
1457	chr2	172452465	172452888	+	0	NA	intron (NM_001039560, intron 3 of 3)	intron (NM_001039560, intron 3 of 3)	5920	NM_001039560	654821		NM_001039560	ENSMUSG00000074569	Gcnt7	A330041C17Rik|gnt	glucosaminyl (N-acetyl) transferase family member 7	protein-coding
2456	chr16	34352469	34353194	+	0	NA	intron (NM_177357, intron 5 of 59)	intron (NM_177357, intron 5 of 59)	161196	NM_177357	545156		NM_177357	ENSMUSG00000061751	Kalrn	2210407G14Rik|DUET|E530005C20Rik|Gm539|Hapip|TRAD	kalirin, RhoGEF kinase	protein-coding
432	chr11	106437050	106437482	+	0	NA	intron (NM_023913, intron 2 of 21)	intron (NM_023913, intron 2 of 21)	50530	NM_023913	78943		NM_023913	ENSMUSG00000020715	Ern1	9030414B18Rik|Ire1a|Ire1alpha|Ire1p	endoplasmic reticulum to nucleus signalling 1	protein-coding
1431	chr2	161944670	161945040	+	0	NA	intron (NM_021464, intron 7 of 29)	intron (NM_021464, intron 7 of 29)	-445958	NR_040617	77645		NR_040617	ENSMUSG00000084919	Ptprtos	C330008G21Rik	protein tyrosine phosphatase receptor type T, opposite strand	ncRNA
3562	chr9	109094553	109095463	+	0	NA	promoter-TSS (NM_172775)	promoter-TSS (NM_172775)	-428	NM_172775	235611		NM_172775	ENSMUSG00000053646	Plxnb1	2900002G15Rik|mKIAA0407	plexin B1	protein-coding
1634	chr4	35003671	35004485	+	0	NA	intron (NM_178061, intron 2 of 3)	intron (NM_178061, intron 2 of 3)	-92597	NR_040652	73696		NR_040652	ENSMUSG00000085824	Platr9	2410114N07Rik	pluripotency associated transcript 9	ncRNA
1187	chr18	85473807	85474305	+	0	NA	Intergenic	Intergenic	192768	NR_166703	102634790		NR_166703		Gm32291	-	predicted gene, 32291	ncRNA
4060	chr17	5940763	5941892	+	0	NA	promoter-TSS (NM_001113353)	promoter-TSS (NM_001113353)	47	NR_151772	20975		NM_011523	ENSMUSG00000023805	Synj2	SJ2|mKIAA0348	synaptojanin 2	protein-coding
3618	chr16	56186901	56187234	+	0	NA	intron (NM_001360073, intron 24 of 24)	intron (NM_001360073, intron 24 of 24)	-17246	NM_174876	224224		NM_174876	ENSMUSG00000035270	Impg2	IPM200|PG10.2|Rsbp|Spacrcan	interphotoreceptor matrix proteoglycan 2	protein-coding
2186	chr7	126746578	126747496	+	0	NA	Intergenic	Intergenic	-12589	NM_011952	26417		NM_011952	ENSMUSG00000063065	Mapk3	Erk-1|Erk1|Ert2|Esrk1|Mnk1|Mtap2k|Prkm3|p44|p44erk1|p44mapk	mitogen-activated protein kinase 3	protein-coding
2547	chr2	134792904	134793257	+	0	NA	intron (NM_019677, intron 1 of 32)	intron (NM_019677, intron 1 of 32)	6916	NM_001145830	18795		NM_019677	ENSMUSG00000051177	Plcb1	3110043I21Rik|Plcb|mKIAA0581	phospholipase C, beta 1	protein-coding
1546	chr3	96161187	96161644	+	0	NA	promoter-TSS (NM_181409)	promoter-TSS (NM_181409)	-555	NM_181409	194126		NM_181409	ENSMUSG00000045934	Mtmr11	Cra	myotubularin related protein 11	protein-coding
1628	chr4	15316175	15316540	+	0	NA	Intergenic	Intergenic	50537	NM_181401	100201		NM_181401	ENSMUSG00000043252	Tmem64	9630015D15Rik	transmembrane protein 64	protein-coding
280	chr10	86064891	86065353	+	0	NA	intron (NM_013722, intron 10 of 13)	intron (NM_013722, intron 10 of 13)	-30732	NR_038024	78170		NR_038024	ENSMUSG00000112493	4930486F22Rik	-	RIKEN cDNA 4930486F22 gene	ncRNA
1836	chr5	66617867	66619170	+	0	NA	intron (NM_001201414, intron 1 of 15)	CpG	299	NM_001310626	11787		NM_009686	ENSMUSG00000029207	Apbb2	2310007D03Rik|FE65L1|Rirl1|TR2L|Zfra	amyloid beta precursor protein binding family B member 2	protein-coding
72	chr1	74433218	74433636	+	0	NA	intron (NM_009509, intron 19 of 19)	intron (NM_009509, intron 19 of 19)	24043	NM_009509	22349		NM_009509	ENSMUSG00000026175	Vil1	Vil	villin 1	protein-coding
2837	chr8	116581170	116581974	+	0	NA	intron (NM_029441, intron 5 of 6)	intron (NM_029441, intron 5 of 6)	-24379	NR_166541	102633575		NR_166541		Gm31367	-	predicted gene, 31367	ncRNA
3491	chr8	11727573	11728317	+	0	NA	promoter-TSS (NM_001113517)	promoter-TSS (NM_001113517)	-113	NM_001372321	54126		NM_017402	ENSMUSG00000031511	Arhgef7	Cool|PIX|Pak3bp|beta-Pix|betaPix|betaPix-b|betaPix-c|cool-1|mKIAA0142|p85Cool1|p85SPR	Rho guanine nucleotide exchange factor	protein-coding
2851	chr8	123653624	123654535	+	0	NA	exon (NM_133955, exon 1 of 3)	exon (NM_133955, exon 1 of 3)	150	NM_133955	69581		NM_133955	ENSMUSG00000039960	Rhou	2310026M05Rik|Arhu|CDC42L1|G28K|WRCH-1|WRCH1|mG28K	ras homolog family member U	protein-coding
3694	chr8	88635601	88636314	+	0	NA	intron (NM_027840, intron 1 of 3)	intron (NM_027840, intron 1 of 3)	171	NM_027840	71607		NM_027840	ENSMUSG00000031662	Snx20	9130017C17Rik	sorting nexin 20	protein-coding
951	chr16	77369805	77370192	+	0	NA	intron (NR_015543, intron 2 of 4)	intron (NR_015543, intron 2 of 4)	40670	NR_015543	77994		NR_015543	ENSMUSG00000090386	Mir99ahg	2810055G20Rik|D730043B02Rik	Mir99a and Mirlet7c-1 host gene (non-protein coding)	ncRNA
854	chr15	83451619	83452027	+	0	NA	intron (NM_001159509, intron 1 of 10)	intron (NM_001159509, intron 1 of 10)	-3943	NM_001358644	23970		NM_011862	ENSMUSG00000016664	Pacsin2	SdpII	protein kinase C and casein kinase substrate in neurons 2	protein-coding
4197	chr16	90989251	90989453	+	0	NA	intron (NM_001045515, intron 4 of 32)	intron (NM_001045515, intron 4 of 32)	21743	NM_001045515	104015		NM_001045515	ENSMUSG00000022973	Synj1	A930006D20Rik|mKIAA0910	synaptojanin 1	protein-coding
883	chr16	3895511	3895834	+	0	NA	intron (NR_153801, intron 3 of 3)	ORR1E|LTR|ERVL-MaLR	11053	NM_001290689	74763		NM_029090	ENSMUSG00000005982	Naa60	1200013P24Rik|HAT4|Nat15|NatF	N(alpha)-acetyltransferase 60, NatF catalytic subunit	protein-coding
1141	chr18	59174650	59176297	+	0	NA	5' UTR (NM_001081328, exon 1 of 3)	5' UTR (NM_001081328, exon 1 of 3)	133	NM_001081328	78923		NM_001081328	ENSMUSG00000058152	Chsy3	4833446K15Rik	chondroitin sulfate synthase 3	protein-coding
4168	chr7	110919853	110920025	+	0	NA	intron (NM_194464, intron 10 of 20)	L1MB3|LINE|L1	14954	NR_045267	100504184		NR_045267	ENSMUSG00000087160	Gm16336	-	predicted gene 16336	ncRNA
741	chr14	65968254	65968915	+	0	NA	5' UTR (NM_013492, exon 1 of 9)	5' UTR (NM_013492, exon 1 of 9)	101	NM_013492	12759		NM_013492	ENSMUSG00000022037	Clu	ApoJ|Cli|D14Ucla3|SP-40|Sgp-2|Sgp2|Sugp-2	clusterin	protein-coding
491	chr12	44922174	44922706	+	0	NA	intron (NM_144552, intron 2 of 5)	intron (NM_144552, intron 2 of 5)	152043	NM_144552	217517		NM_144552	ENSMUSG00000046314	Stxbp6	-	syntaxin binding protein 6 (amisyn)	protein-coding
4011	chr6	58596037	58596748	+	0	NA	promoter-TSS (NM_011920)	promoter-TSS (NM_011920)	-280	NM_011920	26357		NM_011920	ENSMUSG00000029802	Abcg2	ABC15|ABCP|BCRP|Bcrp1|MXR|MXR1	ATP binding cassette subfamily G member 2 (Junior blood group)	protein-coding
2581	chr3	145508572	145509006	+	0	NA	intron (NM_027770, intron 49 of 59)	intron (NM_027770, intron 49 of 59)	-67419	NM_001081094	229937		NM_001081094	ENSMUSG00000074182	Znhit6	2410019A14Rik	zinc finger, HIT type 6	protein-coding
1650	chr4	47691271	47691604	+	0	NA	Intergenic	Intergenic	216776	NM_024171	66212		NM_024171	ENSMUSG00000053317	Sec61b	1190006C12Rik	SEC61 translocon subunit beta	protein-coding
2333	chr11	110367566	110368058	+	0	NA	Intergenic	Intergenic	-30096	NM_147219	217265		NM_147219	ENSMUSG00000018800	Abca5	ABC13|B930033A02Rik|mKIAA1888	ATP-binding cassette, sub-family A member 5	protein-coding
3879	chr12	102112468	102112856	+	0	NA	Intergenic	Intergenic	-16065	NM_172152	238384		NM_172152	ENSMUSG00000041771	Slc24a4	A930002M03Rik|NCKX4	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4	protein-coding
1499	chr3	50905169	50905568	+	0	NA	Intergenic	Intergenic	-319079	NM_009834	12457		NM_009834	ENSMUSG00000023087	Noct	Ccr4|Ccrn4l	nocturnin	protein-coding
2670	chr6	35303002	35303785	+	0	NA	intron (NM_172892, intron 1 of 15)	intron (NM_172892, intron 1 of 15)	4733	NM_172892	243755		NM_172892	ENSMUSG00000029843	Slc13a4	9630060C05Rik|SUT-1|SUT1	solute carrier family 13 (sodium/sulfate symporters), member 4	protein-coding
2722	chr7	120173573	120174172	+	0	NA	promoter-TSS (NM_028085)	promoter-TSS (NM_028085)	14	NM_028085	72074		NM_028085	ENSMUSG00000030909	Anks4b	2010013E14Rik|Harp	ankyrin repeat and sterile alpha motif domain containing 4B	protein-coding
1744	chr4	139299032	139299646	+	0	NA	intron (NR_151463, intron 8 of 10)	intron (NR_151463, intron 8 of 10)	11369	NM_145384	212555		NM_145384	ENSMUSG00000028744	Slc66a1	Pqlc2	solute carrier family 66 member 1	protein-coding
2045	chr6	121310873	121311410	+	0	NA	intron (NM_001379108, intron 1 of 13)	intron (NM_001379108, intron 1 of 13)	7502	NM_001379108	14412		NM_144512	ENSMUSG00000030108	Slc6a13	GAT3|Gabt3|Gat2	solute carrier family 6 (neurotransmitter transporter, GABA), member 13	protein-coding
896	chr16	14705194	14706112	+	0	NA	promoter-TSS (NM_011415)	promoter-TSS (NM_011415)	-199	NM_011415	20583		NM_011415	ENSMUSG00000022676	Snai2	Slug|Slugh|Snail2	snail family zinc finger 2	protein-coding
2324	chr11	98953354	98953756	+	0	NA	intron (NM_001177302, intron 3 of 9)	intron (NM_001177302, intron 3 of 9)	-6916	NM_001176528	19401		NM_009024	ENSMUSG00000037992	Rara	Nr1b1|RAR|RARalpha1	retinoic acid receptor, alpha	protein-coding
1342	chr2	59611589	59612633	+	0	NA	promoter-TSS (NM_198294)	promoter-TSS (NM_198294)	69	NM_198294	66860		NM_198294	ENSMUSG00000035168	Tanc1	1200003E16Rik|Tanc|mKIAA1728	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	protein-coding
2709	chr7	79842008	79842687	+	0	NA	5' UTR (NM_008486, exon 2 of 21)	5' UTR (NM_008486, exon 2 of 21)	5863	NM_008486	16790		NM_008486	ENSMUSG00000039062	Anpep	AP-M|AP-N|Apn|Cd13|P150	alanyl aminopeptidase, membrane	protein-coding
847	chr15	79388171	79388547	+	0	NA	intron (NM_172608, intron 1 of 8)	intron (NM_172608, intron 1 of 8)	-13059	NR_035464	100316695		NR_035464	ENSMUSG00000088901	Mir1943	mir-1943|mmu-mir-1943	microRNA 1943	ncRNA
3366	chr4	116017158	116018266	+	0	NA	non-coding (NR_151700, exon 1 of 15)	non-coding (NR_151700, exon 1 of 15)	212	NM_010173	14073		NM_010173	ENSMUSG00000034171	Faah	-	fatty acid amide hydrolase	protein-coding
3439	chr6	138139949	138140758	+	0	NA	promoter-TSS (NM_001361307)	promoter-TSS (NM_001361307)	-174	NM_019946	56615		NM_019946	ENSMUSG00000008540	Mgst1	1500002K10Rik|Gst	microsomal glutathione S-transferase 1	protein-coding
671	chr13	109260145	109261104	+	0	NA	intron (NM_011056, intron 3 of 16)	intron (NM_011056, intron 3 of 16)	-64120	NR_030644	100124489		NR_030644	ENSMUSG00000076946	Mir582	Mirn582|mir-582|mmu-mir-582	microRNA 582	ncRNA
2338	chr11	121056299	121057061	+	0	NA	intron (NM_026907, intron 2 of 4)	intron (NM_026907, intron 2 of 4)	6889	NM_026907	58210		NM_026907	ENSMUSG00000039364	Sectm1b	1810003C24Rik|K12|Sectm1	secreted and transmembrane 1B	protein-coding
1780	chr5	7932574	7932918	+	0	NA	Intergenic	Intergenic	-27726	NM_054098	117167		NM_054098	ENSMUSG00000012428	Steap4	1110021O17Rik|Tiarp|Tnfaip9	STEAP family member 4	protein-coding
4163	chr5	43788326	43788882	+	0	NA	Intergenic	Intergenic	-6455	NM_178729	242960		NM_178729	ENSMUSG00000039753	Fbxl5	Fbl4|Fir4	F-box and leucine-rich repeat protein 5	protein-coding
4159	chr19	34607163	34608011	+	0	NA	promoter-TSS (NM_001005858)	promoter-TSS (NM_001005858)	-370	NM_001005858	667370		NM_001005858	ENSMUSG00000062488	Ifit3b	I830012O16Rik	interferon-induced protein with tetratricopeptide repeats 3B	protein-coding
3942	chr15	41446934	41448087	+	0	NA	promoter-TSS (NM_001358978)	promoter-TSS (NM_001358978)	28	NM_001358978	170719		NM_130885	ENSMUSG00000022307	Oxr1	2210416C20Rik|C7|C7B	oxidation resistance 1	protein-coding
3613	chr15	93628041	93629088	+	0	NA	Intergenic	Intergenic	-32662	NM_001033217	106042		NM_001033217	ENSMUSG00000036158	Prickle1	1110058P22Rik|Pk1|Prickle|b2b019Clo|mpk1	prickle planar cell polarity protein 1	protein-coding
1825	chr5	54356137	54356567	+	0	NA	non-coding (NR_038045, exon 4 of 4)	non-coding (NR_038045, exon 4 of 4)	6360	NR_038045	330086		NM_177871	ENSMUSG00000105912	Gm10440	D130065D13	predicted gene 10440	ncRNA
16	chr1	35926775	35927342	+	0	NA	Intergenic	URR1A|DNA|hAT-Charlie	-141342	NM_015818	50785		NM_015818	ENSMUSG00000045216	Hs6st1	6Ost1	heparan sulfate 6-O-sulfotransferase 1	protein-coding
1871	chr5	105800951	105801692	+	0	NA	intron (NM_178701, intron 2 of 2)	intron (NM_178701, intron 2 of 2)	-75247	NM_018759	54367		NM_018759	ENSMUSG00000029290	Zfp326	5730470H14Rik|ZAN75|Znf326	zinc finger protein 326	protein-coding
377	chr11	53457016	53457828	+	0	NA	intron (NM_027917, intron 1 of 7)	CpG	217	NM_001290789	71774		NM_027917	ENSMUSG00000018387	Shroom1	Apx|Shrm1	shroom family member 1	protein-coding
2998	chr10	24711451	24712620	+	0	NA	5' UTR (NM_001308329, exon 1 of 25)	5' UTR (NM_001308329, exon 1 of 25)	124	NM_008813	18605		NM_008813	ENSMUSG00000037370	Enpp1	4833416E15Rik|CD203c|E-NPP 1|E-NPP1|Ly-41|M6S1|NPP1|Npps|PC-1|Pca|Pca-1|Pdnp1|ttw|twy	ectonucleotide pyrophosphatase/phosphodiesterase 1	protein-coding
3500	chr8	36613222	36614325	+	0	NA	5' UTR (NM_015802, exon 1 of 14)	5' UTR (NM_015802, exon 1 of 14)	170	NM_015802	50768		NM_015802	ENSMUSG00000031523	Dlc1	A730069N07Rik|Arhgap7|HP|STARD12|dlc-1	deleted in liver cancer 1	protein-coding
1245	chr19	43767600	43767907	+	0	NA	intron (NM_001113562, intron 8 of 8)	intron (NM_001113562, intron 8 of 8)	-14555	NM_013806	12780		NM_013806	ENSMUSG00000025194	Abcc2	Abc30|Cmoat|Mrp2|cMRP	ATP-binding cassette, sub-family member 2	protein-coding
4029	chr8	78742383	78743146	+	0	NA	Intergenic	Intergenic	78388	NM_001191004	78651		NM_030145	ENSMUSG00000031683	Lsm6	1500031N17Rik|2410088K19Rik	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated	protein-coding
4002	chr5	35728746	35729846	+	0	NA	promoter-TSS (NM_194344)	promoter-TSS (NM_194344)	-20	NM_194344	231147		NM_194344	ENSMUSG00000036553	Sh3tc1	4631428G15	SH3 domain and tetratricopeptide repeats 1	protein-coding
1476	chr3	27222071	27222401	+	0	NA	intron (NM_178772, intron 1 of 4)	intron (NM_178772, intron 1 of 4)	39232	NM_178772	320024		NM_178772	ENSMUSG00000027698	Nceh1	Aadacl1|B230106I24Rik|CPO-BP|Nceh	neutral cholesterol ester hydrolase 1	protein-coding
2477	chr17	45885469	45886413	+	0	NA	Intergenic	Intergenic	-4489	NR_152136	75154		NR_152136	ENSMUSG00000117085	4930542M03Rik	-	RIKEN cDNA 4930542M03 gene	ncRNA
1966	chr6	51701269	51701677	+	0	NA	Intergenic	Intergenic	156180	NM_001361577	71982		NM_028035	ENSMUSG00000038301	Snx10	2410004M09Rik	sorting nexin 10	protein-coding
2967	chr1	133694254	133694534	+	0	NA	Intergenic	Intergenic	-4286	NM_001159649	240754		NM_172842	ENSMUSG00000051998	Lax1	A530029E09|E430019B13Rik	lymphocyte transmembrane adaptor 1	protein-coding
1623	chr4	11613231	11613522	+	0	NA	intron (NM_001039556, intron 14 of 14)	B4A|SINE|B4	1634	NR_166636	102639547		NR_166636	ENSMUSG00000086103	Gm11832	-	predicted gene 11832	ncRNA
3149	chr15	66977392	66977693	+	0	NA	Intergenic	Intergenic	-7901	NM_008681	17988		NM_008681	ENSMUSG00000005125	Ndrg1	CAP43|CMT4D|DRG1|HMSNL|NMSL|Ndr1|Ndrl|PROXY1|RTP|TDD5	N-myc downstream regulated gene 1	protein-coding
2914	chr9	78533274	78533627	+	0	NA	Intergenic	Intergenic	-44289	NR_168563	115487230		NR_168563		Gm53210	-	predicted gene, 53210	ncRNA
3815	chr15	76009126	76009682	+	0	NA	promoter-TSS (NM_001168253)	promoter-TSS (NM_001168253)	94	NM_001168253	105732		NM_134087	ENSMUSG00000046761	Fam83h	-	family with sequence similarity 83, member H	protein-coding
2028	chr6	112210352	112211189	+	0	NA	promoter-TSS (NR_027865)	promoter-TSS (NR_027865)	62	NR_027865	67336		NR_027865	ENSMUSG00000100219	1700054K19Rik	-	RIKEN cDNA 1700054K19 gene	ncRNA
1173	chr18	73696762	73697236	+	0	NA	intron (NR_157374, intron 1 of 9)	intron (NR_157374, intron 1 of 9)	6792	NM_001364967	17128		NM_008540	ENSMUSG00000024515	Smad4	D18Wsu70e|DPC4|Madh4	SMAD family member 4	protein-coding
4192	chr4	101356796	101357069	+	0	NA	promoter-TSS (NR_040708)	promoter-TSS (NR_040708)	-684	NR_040708	77866		NR_040708	ENSMUSG00000086782	E130102H24Rik	-	RIKEN cDNA E130102H24 gene	ncRNA
3795	chr9	120900395	120900656	+	0	NA	Intergenic	Intergenic	14725	NR_040742	76402		NR_040742	ENSMUSG00000100146	1700020M21Rik	-	RIKEN cDNA 1700020M21 gene	ncRNA
2158	chr7	100931698	100933205	+	0	NA	promoter-TSS (NM_001081116)	promoter-TSS (NM_001081116)	-290	NM_001081116	207212		NM_001081116	ENSMUSG00000032875	Arhgef17	8030463K16|mKIAA0337	Rho guanine nucleotide exchange factor 17	protein-coding
