PeakID (cmd=annotatePeaks.pl ../beds/community0.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
2181	chr21	43257731	43258487	+	0	NA	non-coding (NR_135464, exon 8 of 26)	non-coding (NR_135464, exon 8 of 26)	25302	NR_104260	63977		NM_022115	ENSG00000141956	PRDM15	C21orf83|PFM15|ZNF298	PR/SET domain 15	protein-coding
4902	chr5	17160166	17160580	+	0	NA	intron (NR_027253, intron 2 of 2)	AluSz|SINE|Alu	-4272	NR_162112	113218490		NR_162112		MIR10522	-	microRNA 10522	ncRNA
9597	chr13	33772937	33773667	+	0	NA	intron (NM_001243476, intron 5 of 17)	L2c|LINE|L2	6859	NM_052851	90627		NM_052851	ENSG00000133121	STARD13	ARHGAP37|DLC2|GT650|LINC00464	StAR related lipid transfer domain containing 13	protein-coding
5379	chr3	169781211	169782277	+	0	NA	intron (NM_014373, intron 2 of 3)	intron (NM_014373, intron 2 of 3)	25961	NM_014373	26996		NM_014373	ENSG00000173890	GPR160	GPCR1|GPCR150	G protein-coupled receptor 160	protein-coding
6503	chr3	63329114	63329954	+	0	NA	intron (NM_001130003, intron 2 of 5)	intron (NM_001130003, intron 2 of 5)	65550	NM_001130003	132204		NM_144642	ENSG00000163630	SYNPR	SPO	synaptoporin	protein-coding
3017	chr1	9144688	9145735	+	0	NA	Intergenic	MER4E|LTR|ERV1	-12893	NM_001328619	6518		NM_003039	ENSG00000142583	SLC2A5	GLUT-5|GLUT5	solute carrier family 2 member 5	protein-coding
1688	chr8	101814638	101815251	+	0	NA	Intergenic	AluSz|SINE|Alu	-80628	NM_002568	26986		NM_002568	ENSG00000070756	PABPC1	PAB1|PABP|PABP1|PABPC2|PABPL1	poly(A) binding protein cytoplasmic 1	protein-coding
8444	chr12	90692429	90694219	+	0	NA	intron (NR_135018, intron 2 of 2)	intron (NR_135018, intron 2 of 2)	6229	NR_135018	105369893		NR_135018	ENSG00000258183	LINC02392	-	long intergenic non-protein coding RNA 2392	ncRNA
1297	chr4	56107976	56109355	+	0	NA	Intergenic	LTR12C|LTR|ERV1	-103744	NM_024592	79644		NM_024592	ENSG00000128039	SRD5A3	CDG1P|CDG1Q|KRIZI|S5AR|S5AR 3|SRD5A2L|SRD5A2L1	steroid 5 alpha-reductase 3	protein-coding
3147	chr10	15714075	15714993	+	0	NA	intron (NM_003638, intron 7 of 29)	intron (NM_003638, intron 7 of 29)	47387	NM_003638	8516		NM_003638	ENSG00000077943	ITGA8	-	integrin subunit alpha 8	protein-coding
5362	chr3	59908718	59910160	+	0	NA	intron (NR_135491, intron 4 of 6)	intron (NR_135491, intron 4 of 6)	157196	NM_001320901	2272		NM_002012	ENSG00000189283	FHIT	AP3Aase|FRA3B	fragile histidine triad diadenosine triphosphatase	protein-coding
4249	chr5	4116599	4117320	+	0	NA	Intergenic	L1M5|LINE|L1	521013	NM_024337	79192		NM_024337	ENSG00000170549	IRX1	IRX-5|IRXA1	iroquois homeobox 1	protein-coding
6127	chr4	183771421	183772700	+	0	NA	Intergenic	Intergenic	66346	NM_001351745	1635		NM_001921	ENSG00000129187	DCTD	-	dCMP deaminase	protein-coding
7288	chr5	4576625	4577829	+	0	NA	Intergenic	Intergenic	-196367	NR_104619	101929153		NR_104619	ENSG00000249521	LINC02114	-	long intergenic non-protein coding RNA 2114	ncRNA
2189	chr22	28065159	28066567	+	0	NA	Intergenic	Intergenic	131881	NM_002430	4330		NM_002430	ENSG00000169184	MN1	CEBALID|MGCR|MGCR1|MGCR1-PEN|dJ353E16.2	MN1 proto-oncogene, transcriptional regulator	protein-coding
1030	chr20	19848329	19849600	+	0	NA	intron (NM_001378238, intron 2 of 11)	intron (NM_001378238, intron 2 of 11)	-18201	NM_001242581	54453		NM_018993	ENSG00000132669	RIN2	MACS|RASSF4	Ras and Rab interactor 2	protein-coding
5406	chr4	54860348	54861177	+	0	NA	Intergenic	MSTA|LTR|ERVL-MaLR	-7313	NR_027153	402176		NM_001011538		RPL21P44	RPL21_17_477	ribosomal protein L21 pseudogene 44	pseudo
7697	chr2	192270664	192271244	+	0	NA	intron (NM_001130158, intron 24 of 30)	Tigger1|DNA|TcMar-Tigger	160824	NM_001330238	4430		NM_012223	ENSG00000128641	MYO1B	MMI-alpha|MMIa|MYH-1c|myr1	myosin IB	protein-coding
4615	chr8	10741944	10745134	+	0	NA	Intergenic	Intergenic	46003	NR_125432	101929229		NR_125432		PINX1-DT	-	PINX1 divergent transcript	ncRNA
5883	chr18	61219924	61220764	+	0	NA	intron (NM_001307928, intron 1 of 7)	intron (NM_001307928, intron 1 of 7)	-3049	NM_080474	89777		NM_080474	ENSG00000166634	SERPINB12	YUKOPIN	serpin family B member 12	protein-coding
3106	chr1	224924362	224924910	+	0	NA	intron (NM_152495, intron 5 of 5)	intron (NM_152495, intron 5 of 5)	120617	NM_152495	149111		NM_152495	ENSG00000143786	CNIH3	CNIH-3	cornichon family AMPA receptor auxiliary protein 3	protein-coding
8650	chr8	119917290	119917999	+	0	NA	Intergenic	Intergenic	46480	NM_002546	4982		NM_002546	ENSG00000164761	TNFRSF11B	OCIF|OPG|PDB5|TR1	TNF receptor superfamily member 11b	protein-coding
9366	chr2	172265933	172266469	+	0	NA	intron (NM_024770, intron 1 of 9)	MER76|LTR|ERVL	24299	NM_001321159	79828		NM_024770	ENSG00000123600	METTL8	TIP	methyltransferase 8, tRNA N3-cytidine	protein-coding
3200	chr10	91664411	91665067	+	0	NA	intron (NR_149079, intron 1 of 1)	LTR16A1|LTR|ERVL	16848	NR_149079	105378425		NR_149079	ENSG00000280560	LINC01374	TCONS_00018278	long intergenic non-protein coding RNA 1374	ncRNA
7074	chr1	183776661	183777269	+	0	NA	intron (NM_015149, intron 3 of 18)	intron (NM_015149, intron 3 of 18)	2711	NM_001297671	23179		NM_015149	ENSG00000143344	RGL1	RGL	ral guanine nucleotide dissociation stimulator like 1	protein-coding
6675	chr7	41925975	41926142	+	0	NA	Intergenic	Intergenic	-183370	NM_002192	3624		NM_002192	ENSG00000122641	INHBA	EDF|FRP	inhibin subunit beta A	protein-coding
5447	chr5	67268030	67268648	+	0	NA	Intergenic	MSTA|LTR|ERVL-MaLR	179298	NR_130779	101928858		NR_130779	ENSG00000249364	LINC02997	-	long intergenic non-protein coding RNA 2997	ncRNA
9402	chr6	156582087	156583066	+	0	NA	Intergenic	Intergenic	-117308	NR_145751	109617011		NR_145751	ENSG00000212295	SNORD28B	-	small nucleolar RNA, C/D box 28B	snoRNA
2581	chr3	97628868	97630511	+	0	NA	intron (NM_153605, intron 15 of 21)	intron (NM_153605, intron 15 of 21)	61586	NM_153182	84864		NM_032778	ENSG00000170854	RIOX2	JMJD10|MDIG|MINA|MINA53|NO52|ROX	ribosomal oxygenase 2	protein-coding
3820	chr2	172568454	172569089	+	0	NA	intron (NM_001320884, intron 4 of 15)	intron (NM_001320884, intron 4 of 15)	24506	NM_001320883	1781		NM_001378	ENSG00000077380	DYNC1I2	DIC74|DNCI2|IC2|NEDMIBA	dynein cytoplasmic 1 intermediate chain 2	protein-coding
85	chr1	92740586	92740785	+	0	NA	intron (NM_053274, intron 7 of 18)	L2|LINE|L2	23859	NM_053274	11146		NM_007070	ENSG00000174842	GLMN	FAP|FAP48|FAP68|FKBPAP|GLML|GVM|VMGLOM	glomulin, FKBP associated protein	protein-coding
6840	chr7	68643203	68643480	+	0	NA	Intergenic	Intergenic	419269	NR_148927	100507468		NR_108105	ENSG00000234215	CT66	-	cancer/testis associated transcript 66	ncRNA
9981	chr12	102302834	102303990	+	0	NA	intron (NM_018370, intron 4 of 6)	intron (NM_018370, intron 4 of 6)	32054	NM_018370	55332		NM_018370	ENSG00000136048	DRAM1	DRAM	DNA damage regulated autophagy modulator 1	protein-coding
6431	chr2	142923133	142923782	+	0	NA	Intergenic	Intergenic	-34872	NM_018557	53353		NM_018557	ENSG00000168702	LRP1B	LRP-1B|LRP-DIT|LRPDIT	LDL receptor related protein 1B	protein-coding
3272	chr11	125852865	125853479	+	0	NA	intron (NM_001243597, intron 16 of 19)	intron (NM_001243597, intron 16 of 19)	37221	NM_001365077	338667		NM_001365077	ENSG00000283703	VSIG10L2	-	V-set and immunoglobulin domain containing 10 like 2	protein-coding
7796	chr4	38167606	38168238	+	0	NA	Intergenic	Intergenic	46347	NM_001253915	23216		NM_015173	ENSG00000065882	TBC1D1	TBC|TBC1	TBC1 domain family member 1	protein-coding
1301	chr4	82235465	82236689	+	0	NA	Intergenic	X3_LINE|LINE|RTE-BovB	-99701	NM_001363401	5593		NM_006259	ENSG00000138669	PRKG2	AMD4|PKG2|PRKGR2|SMDP|cGK2|cGKII	protein kinase cGMP-dependent 2	protein-coding
9470	chr3	15552107	15552884	+	0	NA	intron (NM_005677, intron 1 of 16)	intron (NM_005677, intron 1 of 16)	10718	NM_005677	8292		NM_005677	ENSG00000206561	COLQ	CMS5|EAD	collagen like tail subunit of asymmetric acetylcholinesterase	protein-coding
975	chr2	159793444	159794003	+	0	NA	Intergenic	MLT1I|LTR|ERVL-MaLR	-31423	NM_001145909	85461		NM_033394	ENSG00000115183	TANC1	ROLSB|TANC	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	protein-coding
3269	chr11	123344845	123345850	+	0	NA	intron (NM_001367421, intron 2 of 20)	intron (NM_001367421, intron 2 of 20)	-35277	NM_001330396	57476		NM_020716	ENSG00000023171	GRAMD1B	LINC01059	GRAM domain containing 1B	protein-coding
363	chr12	119812500	119813996	+	0	NA	intron (NM_178499, intron 1 of 13)	MER63A|DNA|hAT-Blackjack	40714	NM_178499	160777		NM_178499	ENSG00000183273	CCDC60	-	coiled-coil domain containing 60	protein-coding
4970	chr1	146763844	146764731	+	0	NA	intron (NR_145681, intron 17 of 19)	MSTB|LTR|ERVL-MaLR	49495	NM_001348452	9557		NM_004284	ENSG00000131778	CHD1L	ALC1|CHDL	chromodomain helicase DNA binding protein 1 like	protein-coding
2836	chr6	43254798	43255781	+	0	NA	3' UTR (NM_032538, exon 15 of 15)	3' UTR (NM_032538, exon 15 of 15)	-10709	NM_006672	10864		NM_006672	ENSG00000137204	SLC22A7	NLT|OAT2|hOAT11	solute carrier family 22 member 7	protein-coding
4167	chr4	75818064	75818978	+	0	NA	Intergenic	MER110|LTR|ERV1	-39805	NM_015393	25849		NM_015393	ENSG00000169116	PARM1	Cipar1|DKFZP564O0823|PARM-1|WSC4	prostate androgen-regulated mucin-like protein 1	protein-coding
6910	chr4	156493815	156494689	+	0	NA	Intergenic	L1P3b|LINE|L1	-93748	NM_001256449	2982		NM_000856	ENSG00000164116	GUCY1A1	GC-S-alpha-1|GC-SA3|GCS-alpha-3|GUC1A3|GUCA3|GUCSA3|GUCY1A3|MYMY6	guanylate cyclase 1 soluble subunit alpha 1	protein-coding
4481	chr6	143036464	143037762	+	0	NA	Intergenic	Intergenic	-78087	NR_027312	153910		NR_027311	ENSG00000236366	LOC153910	-	uncharacterized LOC153910	ncRNA
700	chr17	39949418	39949791	+	0	NA	Intergenic	Intergenic	-6584	NM_001352773	3728		NM_002230	ENSG00000173801	JUP	CTNNG|DP3|DPIII|PDGB|PG|PKGB	junction plakoglobin	protein-coding
2997	chr7	42116060	42116462	+	0	NA	intron (NM_000168, intron 4 of 14)	intron (NM_000168, intron 4 of 14)	160547	NM_000168	2737		NM_000168	ENSG00000106571	GLI3	ACLS|GCPS|GLI3-190|GLI3FL|PAP-A|PAPA|PAPA1|PAPB|PHS|PPDIV	GLI family zinc finger 3	protein-coding
6543	chr4	82220046	82221193	+	0	NA	Intergenic	MLT1G|LTR|ERVL-MaLR	-84243	NM_001363401	5593		NM_006259	ENSG00000138669	PRKG2	AMD4|PKG2|PRKGR2|SMDP|cGK2|cGKII	protein kinase cGMP-dependent 2	protein-coding
9596	chr1	105307719	105308208	+	0	NA	Intergenic	Intergenic	692318	NR_033990	100129138		NR_033990	ENSG00000293061	THAP3P1	-	THAP3 pseudogene 1	pseudo
6869	chr14	91921597	91922047	+	0	NA	Intergenic	Intergenic	-37658	NM_001080414	440193		NM_001080414	ENSG00000015133	CCDC88C	DAPLE|HKRP2|HYC1|KIAA1509|SCA40	coiled-coil domain containing 88C	protein-coding
3523	chr15	91807025	91809007	+	0	NA	intron (NM_001323037, intron 7 of 13)	intron (NM_001323037, intron 7 of 13)	162990	NM_001323040	9899		NM_014848	ENSG00000185518	SV2B	HsT19680|SLC22B2	synaptic vesicle glycoprotein 2B	protein-coding
965	chr2	149985814	149986464	+	0	NA	intron (NM_001317002, intron 2 of 7)	intron (NM_001317002, intron 2 of 7)	11451	NM_001317002	130576		NM_177964	ENSG00000150556	LYPD6B	CT116|LYPD7	LY6/PLAUR domain containing 6B	protein-coding
373	chr12	125160335	125161110	+	0	NA	Intergenic	Intergenic	-108564	NM_006312	9612		NM_006312	ENSG00000196498	NCOR2	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	nuclear receptor corepressor 2	protein-coding
3016	chr1	8508854	8509798	+	0	NA	intron (NM_001042681, intron 11 of 22)	intron (NM_001042681, intron 11 of 22)	24621	NR_125999	102724552		NR_125999		RERE-AS1	-	RERE antisense RNA 1	ncRNA
5592	chr8	111301165	111302134	+	0	NA	Intergenic	LTR16A|LTR|ERVL	-313649	NM_014379	27012		NM_014379	ENSG00000164794	KCNV1	HNKA|KCNB3|KV2.3|KV8.1	potassium voltage-gated channel modifier subfamily V member 1	protein-coding
4942	chr5	142587165	142588299	+	0	NA	intron (NR_146198, intron 21 of 22)	intron (NR_146198, intron 21 of 22)	15667	NR_046816	100874372		NR_046816	ENSG00000230789	ARHGAP26-IT1	-	ARHGAP26 intronic transcript 1	ncRNA
7355	chr8	128003589	128004485	+	0	NA	Intergenic	MIR3|SINE|MIR	-21362	NR_045262	100750225		NR_045262	ENSG00000253438	PCAT1	PCA1|PCAT-1|PiHL	prostate cancer associated transcript 1	ncRNA
6220	chr12	22313192	22313917	+	0	NA	Intergenic	Intergenic	114402	NM_018686	55907		NM_018686	ENSG00000111726	CMAS	CSS	cytidine monophosphate N-acetylneuraminic acid synthetase	protein-coding
5407	chr4	75966210	75966702	+	0	NA	intron (NM_015393, intron 3 of 3)	intron (NM_015393, intron 3 of 3)	43462	NR_149051	105377283		NR_149051		LINC02562	-	long intergenic non-protein coding RNA 2562	ncRNA
7696	chr2	191353001	191354241	+	0	NA	intron (NM_001375987, intron 4 of 6)	intron (NM_001375987, intron 4 of 6)	19402	NM_001375993	54842		NM_017694	ENSG00000151690	MFSD6	MMR2|hMMR2	major facilitator superfamily domain containing 6	protein-coding
9442	chr10	134103003	134103354	+	0	NA	intron (NM_001318878, intron 1 of 11)	MLT1A0|LTR|ERVL-MaLR	17548	NM_001318879	282974		NM_173575	ENSG00000165752	STK32C	PKE|YANK3	serine/threonine kinase 32C	protein-coding
6126	chr4	183258826	183259642	+	0	NA	intron (NM_001080477, intron 2 of 27)	L1ME2|LINE|L1	94679	NM_001080477	55714		NM_001080477	ENSG00000218336	TENM3	MCOPCB9|MCOPS15|ODZ3|TEN3|TNM3|Ten-m3|ten-3	teneurin transmembrane protein 3	protein-coding
1296	chr4	47826685	47827241	+	0	NA	intron (NM_006587, intron 1 of 21)	intron (NM_006587, intron 1 of 21)	-6399	NR_125881	101927179		NR_125880	ENSG00000282917	LOC101927179	-	uncharacterized LOC101927179	ncRNA
3146	chr10	15609563	15609969	+	0	NA	intron (NM_003638, intron 25 of 29)	intron (NM_003638, intron 25 of 29)	152155	NM_003638	8516		NM_003638	ENSG00000077943	ITGA8	-	integrin subunit alpha 8	protein-coding
10050	chr4	174429768	174431111	+	0	NA	intron (NM_001329597, intron 1 of 3)	CpG	9856	NM_001329597	11341		NM_007281	ENSG00000164106	SCRG1	SCRG-1|lincSCRG1	stimulator of chondrogenesis 1	protein-coding
1190	chr3	42781327	42781850	+	0	NA	intron (NM_144719, intron 8 of 15)	intron (NM_144719, intron 8 of 15)	7521	NR_046732	100874114		NR_046732	ENSG00000173811	CCDC13-AS1	-	CCDC13 antisense RNA 1	ncRNA
3240	chr11	44278770	44279617	+	0	NA	Intergenic	Intergenic	52496	NM_021926	60529		NM_021926	ENSG00000052850	ALX4	CRS5|FND2	ALX homeobox 4	protein-coding
6872	chr15	34883453	34884224	+	0	NA	Intergenic	(CCTG)n|Simple_repeat|Simple_repeat	-7986	NM_001023567	440270		NM_001023567	ENSG00000215252	GOLGA8B	GOLGA5	golgin A8 family member B	protein-coding
4209	chr4	143337860	143338413	+	0	NA	intron (NM_001385334, intron 4 of 24)	intron (NM_001385334, intron 4 of 24)	-11124	NM_001385350	8821		NM_003866	ENSG00000109452	INPP4B	-	inositol polyphosphate-4-phosphatase type II B	protein-coding
755	chr17	80351816	80352711	+	0	NA	non-coding (NR_033265, exon 9 of 10)	non-coding (NR_033265, exon 9 of 10)	22622	NM_018949	2837		NM_018949	ENSG00000181408	UTS2R	GPR14|UR-2-R|UTR|UTR2	urotensin 2 receptor	protein-coding
5446	chr5	52961844	52962421	+	0	NA	intron (NR_134473, intron 5 of 5)	intron (NR_134473, intron 5 of 5)	105663	NM_002495	4724		NM_002495	ENSG00000164258	NDUFS4	AQDQ|CI-18|CI-18 kDa|CI-AQDQ|MC1DN1	NADH:ubiquinone oxidoreductase subunit S4	protein-coding
4812	chr12	77611774	77612683	+	0	NA	Intergenic	Intergenic	-152879	NM_203394	144455		NM_203394	ENSG00000165891	E2F7	-	E2F transcription factor 7	protein-coding
9367	chr2	191416526	191417284	+	0	NA	Intergenic	Intergenic	-17457	NR_136298	100131211		NM_001142645	ENSG00000189362	NEMP2	TMEM194B	nuclear envelope integral membrane protein 2	protein-coding
3107	chr1	226043494	226044368	+	0	NA	intron (NM_014698, intron 17 of 24)	FLAM_C|SINE|Alu	26149	NM_014698	9725		NM_014698	ENSG00000196187	TMEM63A	HLD19|KIAA0792	transmembrane protein 63A	protein-coding
8404	chr3	171519584	171520137	+	0	NA	intron (NM_001130081, intron 1 of 25)	intron (NM_001130081, intron 1 of 25)	8413	NM_002662	5337		NM_002662	ENSG00000075651	PLD1	CVDD|CVDP1	phospholipase D1	protein-coding
1341	chr5	3954069	3955108	+	0	NA	Intergenic	Intergenic	358642	NM_024337	79192		NM_024337	ENSG00000170549	IRX1	IRX-5|IRXA1	iroquois homeobox 1	protein-coding
4715	chr8	130568994	130569906	+	0	NA	intron (NR_130917, intron 1 of 3)	LTR33C|LTR|ERVL	17814	NR_130918	137196		NR_130917	ENSG00000229140	CCDC26	GLM7|RAM	CCDC26 long non-coding RNA	ncRNA
4829	chr14	91020094	91021438	+	0	NA	intron (NM_001010854, intron 19 of 19)	MIRb|SINE|MIR	-37213	NR_135274	105370619		NR_135274		LOC105370619	-	uncharacterized LOC105370619	ncRNA
1182	chr3	31750419	31751169	+	0	NA	intron (NR_049771, intron 1 of 4)	intron (NR_049771, intron 1 of 4)	5089	NR_049771	100874206		NR_049771	ENSG00000232490	OSBPL10-AS1	-	OSBPL10 antisense RNA 1	ncRNA
8750	chr11	114034744	114035026	+	0	NA	intron (NM_001354752, intron 2 of 4)	intron (NM_001354752, intron 2 of 4)	-93643	NM_001372047	4837		NM_006169	ENSG00000166741	NNMT	-	nicotinamide N-methyltransferase	protein-coding
6775	chr13	86934459	86935533	+	0	NA	Intergenic	(CAAAA)n|Simple_repeat|Simple_repeat	-561442	NM_032229	84189		NM_032229	ENSG00000184564	SLITRK6	DFNMYP	SLIT and NTRK like family member 6	protein-coding
711	chr17	60970185	60970879	+	0	NA	Intergenic	Intergenic	-51044	NR_030363	693218		NR_030363	ENSG00000207552	MIR633	MIRN633|hsa-mir-633	microRNA 633	ncRNA
1788	chr9	124217711	124218538	+	0	NA	intron (NM_001382586, intron 7 of 7)	intron (NM_001382586, intron 7 of 7)	42865	NM_001382587	2681		NM_001382584	ENSG00000204136	GGTA1	GGTA|GGTA1P|GLYT2|a1/3GTP	glycoprotein alpha-galactosyltransferase 1 (inactive)	protein-coding
6800	chr7	54158784	54159473	+	0	NA	Intergenic	LTR67B|LTR|ERVL	-239262	NR_120516	102723605		NR_120515	ENSG00000231427	LINC01445	-	long intergenic non-protein coding RNA 1445	ncRNA
3962	chr21	44994297	44995521	+	0	NA	intron (NM_007031, intron 8 of 8)	intron (NM_007031, intron 8 of 8)	9846	NM_017445	54145		NM_017445	ENSG00000234289	H2BC12L	H2B/s|H2BFS|H2BS1	H2B clustered histone 12 like	protein-coding
7797	chr4	40732070	40734402	+	0	NA	Intergenic	MER58A|DNA|hAT-Charlie	-18736	NM_001330648	79730		NM_024677	ENSG00000179299	NSUN7	-	NOP2/Sun RNA methyltransferase family member 7	protein-coding
6053	chr4	124981435	124982865	+	0	NA	Intergenic	Intergenic	286731	NR_027106	285419		NR_027105	ENSG00000249464	LINC01091	-	long intergenic non-protein coding RNA 1091	ncRNA
3979	chr22	20874402	20874713	+	0	NA	intron (NM_001293237, intron 1 of 16)	intron (NM_001293237, intron 1 of 16)	12223	NM_001293237	51586		NM_015889	ENSG00000099917	MED15	ARC105|CAG7A|CTG7A|PCQAP|TIG-1|TIG1|TNRC7	mediator complex subunit 15	protein-coding
4260	chr5	35876513	35877585	+	0	NA	non-coding (NR_120485, exon 6 of 6)	non-coding (NR_120485, exon 6 of 6)	20056	NM_002185	3575		NM_002185	ENSG00000168685	IL7R	CD127|CDW127|IL-7R-alpha|IL-7Ralpha|IL7RA|IL7Ralpha|ILRA|IMD104|lnc-IL7R|sIL-7R	interleukin 7 receptor	protein-coding
2837	chr6	46256484	46256956	+	0	NA	intron (NR_125838, intron 1 of 3)	intron (NR_125838, intron 1 of 3)	12659	NR_125838	101926915		NR_125838		LOC101926915	-	uncharacterized LOC101926915	ncRNA
4166	chr4	58048547	58048977	+	0	NA	intron (NR_034081, intron 1 of 4)	intron (NR_034081, intron 1 of 4)	-72211	NM_001553	3490		NM_001553	ENSG00000163453	IGFBP7	AGM|FSTL2|IBP-7|IGFBP-7|IGFBP-7v|IGFBPRP1|MAC25|PSF|RAMSVPS|TAF	insulin like growth factor binding protein 7	protein-coding
704	chr17	41479529	41479755	+	0	NA	Intergenic	Intergenic	3281	NM_001661	379		NM_001661	ENSG00000175906	ARL4D	ARF4L	ADP ribosylation factor like GTPase 4D	protein-coding
2996	chr7	22459111	22459593	+	0	NA	3' UTR (NM_207342, exon 5 of 5)	3' UTR (NM_207342, exon 5 of 5)	-62579	NM_012294	9771		NM_012294	ENSG00000136237	RAPGEF5	GFR|MR-GEF|MRGEF|REPAC	Rap guanine nucleotide exchange factor 5	protein-coding
847	chr19	14241347	14241898	+	0	NA	intron (NM_018154, intron 1 of 3)	(TA)n|Simple_repeat|Simple_repeat	5779	NM_018154	55723		NM_018154	ENSG00000105011	ASF1B	CIA-II	anti-silencing function 1B histone chaperone	protein-coding
5580	chr8	58324803	58325684	+	0	NA	Intergenic	LTR50|LTR|ERVL	68897	NR_125818	101929488		NR_125818	ENSG00000253871	LOC101929488	-	uncharacterized LOC101929488	ncRNA
2370	chr7	132115661	132116533	+	0	NA	intron (NM_001105543, intron 3 of 3)	intron (NM_001105543, intron 3 of 3)	145132	NM_001105543	91584		NM_020911	ENSG00000221866	PLXNA4	FAYV2820|PLEXA4|PLXNA4A|PLXNA4B|PRO34003	plexin A4	protein-coding
7315	chr6	106067981	106069243	+	0	NA	Intergenic	Intergenic	-217655	NM_002726	5550		NM_002726	ENSG00000085377	PREP	PE|PEP	prolyl endopeptidase	protein-coding
1582	chr7	98065004	98065720	+	0	NA	Intergenic	AluSq2|SINE|Alu	-34960	NM_018842	55971		NM_018842	ENSG00000006453	BAIAP2L1	IRTKS	BAR/IMD domain containing adaptor protein 2 like 1	protein-coding
4821	chr13	108456243	108457032	+	0	NA	intron (NR_046848, intron 1 of 1)	L2b|LINE|L2	31169	NR_046848	100874375		NR_046848		NALF1-IT1	FAM155A-IT1	NALF1 intronic transcript 1	ncRNA
751	chr17	79231778	79234365	+	0	NA	intron (NM_138570, intron 11 of 13)	intron (NM_138570, intron 11 of 13)	19357	NR_148426	284184		NM_001086521	ENSG00000224877	NDUFAF8	C17orf89|MC1DN34	NADH:ubiquinone oxidoreductase complex assembly factor 8	protein-coding
1349	chr5	14488179	14490858	+	0	NA	intron (NM_007118, intron 48 of 56)	intron (NM_007118, intron 48 of 56)	25426	NR_145815	109623458		NR_145815		SNORD170	-	small nucleolar RNA, C/D box 170	snoRNA
4397	chr6	31607059	31607811	+	0	NA	intron (NM_080702, intron 23 of 24).5	intron (NM_080702, intron 23 of 24).5	5871	NR_106890	102466745		NR_106890	ENSG00000274494	MIR6832	hsa-mir-6832	microRNA 6832	ncRNA
4852	chr17	79108761	79110129	+	0	NA	intron (NM_001080395, intron 1 of 13)	intron (NM_001080395, intron 1 of 13)	-2337	NR_031652	100302229		NR_031652	ENSG00000221025	MIR1250	MIRN1250|hsa-mir-1250|mir-1250	microRNA 1250	ncRNA
