PeakID (cmd=annotatePeaks.pl ../beds/community2.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
4856	chr11	94876313	94876784	+	0	NA	Intergenic	Intergenic	-7155	NR_110303	101929295		NR_110303	ENSG00000245552	LNCRNA-IUR	-	lncRNA imatinib upregulated	ncRNA
3738	chr19	11131866	11133184	+	0	NA	exon (NM_001128849, exon 19 of 36)	exon (NM_001128849, exon 19 of 36)	37725	NM_001128845	6597		NM_003072	ENSG00000127616	SMARCA4	BAF190|BAF190A|BRG1|CSS4|MRD16|OTSC12|RTPS2|SNF2|SNF2-beta|SNF2L4|SNF2LB|SWI2|hSNF2b	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	protein-coding
4224	chr5	58633012	58634565	+	0	NA	intron (NM_001364600, intron 3 of 7)	intron (NM_001364600, intron 3 of 7)	19008	NM_001197219	5144		NM_006203	ENSG00000113448	PDE4D	ACRDYS2|DPDE3|HSPDE4D|PDE43|PDE4DN2|STRK1	phosphodiesterase 4D	protein-coding
4892	chr7	22907128	22907540	+	0	NA	Intergenic	Intergenic	11102	NR_003075	692210		NR_003075	ENSG00000221740	SNORD93	HBII-336	small nucleolar RNA, C/D box 93	snoRNA
230	chr2	18348793	18349778	+	0	NA	Intergenic	L1PA7|LINE|L1	289351	NM_002252	3790		NM_002252	ENSG00000170745	KCNS3	KV9.3	potassium voltage-gated channel modifier subfamily S member 3	protein-coding
605	chr5	1231116	1232339	+	0	NA	intron (NM_182632, intron 1 of 11)	intron (NM_182632, intron 1 of 11)	6231	NM_182632	348932		NM_182632	ENSG00000164363	SLC6A18	Xtrp2	solute carrier family 6 member 18	protein-coding
2850	chr13	58659991	58660452	+	0	NA	Intergenic	Intergenic	-79740	NR_120416	101926897		NR_120416	ENSG00000277448	LINC02338	-	long intergenic non-protein coding RNA 2338	ncRNA
660	chr11	22183570	22185379	+	0	NA	Intergenic	Intergenic	-30157	NM_213599	203859		NM_213599	ENSG00000171714	ANO5	GDD1|LGMD2L|LGMDR12|TMEM16E	anoctamin 5	protein-coding
2847	chr13	36052395	36053132	+	0	NA	intron (NM_001204197, intron 1 of 17)	CpG	1817	NM_001204197	26960		NM_015678	ENSG00000172915	NBEA	BCL8B|LYST2|NEDEGE	neurobeachin	protein-coding
1248	chr2	147743394	147744132	+	0	NA	Intergenic	Intergenic	399138	NR_026904	728773		NR_026904		PABPC1P2	PABP2|PABP4|PABPCP2|PABPCP4	poly(A) binding protein cytoplasmic 1 pseudogene 2	pseudo
4302	chr9	2163427	2163813	+	0	NA	intron (NM_001289397, intron 28 of 32)	intron (NM_001289397, intron 28 of 32)	5164	NM_001289400	6595		NM_003070	ENSG00000080503	SMARCA2	BAF190|BIS|BRM|NCBRS|SNF2|SNF2L2|SNF2LA|SWI2|Sth1p|hBRM|hSNF2a	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	protein-coding
2929	chr1	198780438	198781676	+	0	NA	intron (NR_040073, intron 2 of 2)	intron (NR_040073, intron 2 of 2)	47054	NR_029612	406955		NR_029612	ENSG00000207975	MIR181B1	MIRN181B1|mir-181b-1	microRNA 181b-1	ncRNA
2418	chr19	3117947	3118748	+	0	NA	intron (NM_002067, intron 4 of 6)	intron (NM_002067, intron 4 of 6)	-17684	NM_002068	2769		NM_002068	ENSG00000060558	GNA15	GNA16|HG1L	G protein subunit alpha 15	protein-coding
1794	chr8	6502258	6502835	+	0	NA	3' UTR (NM_001322042, exon 15 of 15)	3' UTR (NM_001322042, exon 15 of 15)	-22805	NR_107022	102465861		NR_107022	ENSG00000276580	MIR8055	hsa-mir-8055	microRNA 8055	ncRNA
4043	chr1	239247763	239248643	+	0	NA	Intergenic	L1PB1|LINE|L1	-301665	NM_001375983	1131		NM_000740	ENSG00000133019	CHRM3	EGBRS|HM3|PBS|m3AChR	cholinergic receptor muscarinic 3	protein-coding
515	chr9	140909464	140910187	+	0	NA	intron (NM_000718, intron 18 of 45)	intron (NM_000718, intron 18 of 45)	29698	NR_121582	101928786		NR_121582		LOC101928786	-	uncharacterized LOC101928786	ncRNA
152	chr15	50552591	50553614	+	0	NA	intron (NM_001306146, intron 2 of 10)	intron (NM_001306146, intron 2 of 10)	4821	NM_002112	3067		NM_002112	ENSG00000140287	HDC	-	histidine decarboxylase	protein-coding
1789	chr7	151465980	151466833	+	0	NA	intron (NM_016203, intron 3 of 15)	MLT1C|LTR|ERVL-MaLR	-33006	NM_001304527	51422		NM_016203	ENSG00000106617	PRKAG2	AAKG|AAKG2|CMH6|H91620p|WPWS	protein kinase AMP-activated non-catalytic subunit gamma 2	protein-coding
2752	chr3	126006195	126007412	+	0	NA	Intergenic	CpG	69448	NM_014079	28999		NM_014079	ENSG00000163884	KLF15	KKLF	KLF transcription factor 15	protein-coding
2796	chr6	169796704	169797153	+	0	NA	Intergenic	Intergenic	-142987	NM_001381939	7058		NM_003247	ENSG00000186340	THBS2	TSP2	thrombospondin 2	protein-coding
317	chr3	53739527	53740250	+	0	NA	intron (NM_000720, intron 9 of 48)	intron (NM_000720, intron 9 of 48)	140558	NM_018397	55349		NM_018397	ENSG00000016391	CHDH	-	choline dehydrogenase	protein-coding
475	chr8	49784846	49785615	+	0	NA	Intergenic	L1MDa|LINE|L1	48758	NM_003068	6591		NM_003068	ENSG00000019549	SNAI2	SLUG|SLUGH|SLUGH1|SNAIL2|WS2D	snail family transcriptional repressor 2	protein-coding
2767	chr4	134067194	134068320	+	0	NA	intron (NR_125885, intron 2 of 8)	intron (NR_125885, intron 2 of 8)	2514	NR_125885	101927359		NR_125885	ENSG00000250241	PCDH10-DT	-	PCDH10 divergent transcript	ncRNA
3111	chr10	78789467	78789905	+	0	NA	intron (NM_001322836, intron 15 of 27)	L2a|LINE|L2	-110903	NR_120654	101929310		NR_120654	ENSG00000225497	KCNMA1-AS2	-	KCNMA1 antisense RNA 2	ncRNA
2078	chr16	88464945	88465725	+	0	NA	intron (NM_001367624, intron 1 of 2)	MIRb|SINE|MIR	15968	NM_001367624	84627		NM_001127464	ENSG00000225614	ZNF469	BCS|BCS1|Zfp469	zinc finger protein 469	protein-coding
13	chr1	19371792	19372281	+	0	NA	Intergenic	Intergenic	-88866	NM_001136265	126917		NM_001136265	ENSG00000169991	IFFO2	-	intermediate filament family orphan 2	protein-coding
2591	chr1	245342900	245344400	+	0	NA	intron (NM_018012, intron 2 of 14)	MIR|SINE|MIR	25363	NM_018012	55083		NM_018012	ENSG00000162849	KIF26B	-	kinesin family member 26B	protein-coding
1903	chr5	177750428	177752178	+	0	NA	intron (NM_173465, intron 2 of 28)	intron (NM_173465, intron 2 of 28)	-91480	NR_103510	85007		NM_153373	ENSG00000175309	PHYKPL	AGXT2L2|PHLU	5-phosphohydroxy-L-lysine phospho-lyase	protein-coding
3495	chr5	3983681	3984216	+	0	NA	Intergenic	Intergenic	388002	NM_024337	79192		NM_024337	ENSG00000170549	IRX1	IRX-5|IRXA1	iroquois homeobox 1	protein-coding
1220	chr2	19673728	19674369	+	0	NA	Intergenic	Intergenic	-115664	NM_145260	130497		NM_145260	ENSG00000143867	OSR1	ODD	odd-skipped related transcription factor 1	protein-coding
4089	chr13	95779849	95780596	+	0	NA	intron (NM_001301829, intron 18 of 29)	intron (NM_001301829, intron 18 of 29)	-82376	NR_145733	109616987		NR_145733		SNORD13G	-	small nucleolar RNA, C/D box 13G	snoRNA
3992	chr7	119691798	119691918	+	0	NA	Intergenic	Intergenic	-144429	NR_131961	105375475		NR_131960	ENSG00000225546	LINC02476	LVCAT5|lnc-TSPAN12	long intergenic non-protein coding RNA 2476	ncRNA
983	chr10	50855641	50858810	+	0	NA	intron (NM_020984, intron 9 of 14)	intron (NM_020984, intron 9 of 14)	-30472	NM_001042427	282966		NM_182554	ENSG00000178645	C10orf53	-	chromosome 10 open reading frame 53	protein-coding
5488	chr21	26451277	26451968	+	0	NA	Intergenic	HERV16-int|LTR|ERVL	238758	NR_046198	339622		NR_046198	ENSG00000226983	LINC01692	-	long intergenic non-protein coding RNA 1692	ncRNA
105	chr12	55233507	55234597	+	0	NA	Intergenic	L1PB3|LINE|L1	-14248	NM_058173	118430		NM_058173	ENSG00000172551	MUCL1	SBEM	mucin like 1	protein-coding
3956	chr3	114175396	114175994	+	0	NA	intron (NR_121661, intron 1 of 2)	intron (NR_121661, intron 1 of 2)	3255	NR_121661	101929754		NR_121661	ENSG00000242290	ZBTB20-AS5	-	ZBTB20 antisense RNA 5	ncRNA
160	chr16	1147007	1147569	+	0	NA	Intergenic	Intergenic	-1044	NM_207419	390664		NM_207419	ENSG00000184471	C1QTNF8	CTRP8|UNQ5829	C1q and TNF related 8	protein-coding
797	chr7	41498889	41499796	+	0	NA	Intergenic	Intergenic	-234175	NR_027119	285954		NR_027118	ENSG00000224116	INHBA-AS1	-	INHBA antisense RNA 1	ncRNA
1863	chr17	70512929	70513215	+	0	NA	intron (NR_137281, intron 1 of 4)	intron (NR_137281, intron 1 of 4)	75871	NR_137280	100499467		NR_036488	ENSG00000227036	LINC00673	ERRLR01|HI-LNC75|HILNC75|LUCAIR1|RASON|SLNCR|SLNCR1	long intergenic non-protein coding RNA 673	ncRNA
2577	chr1	4236776	4237970	+	0	NA	Intergenic	L1MA4|LINE|L1	-228333	NR_147024	105376672		NR_147024	ENSG00000226374	LINC01345	-	long intergenic non-protein coding RNA 1345	ncRNA
3310	chr4	73185216	73185814	+	0	NA	intron (NM_014243, intron 8 of 21)	intron (NM_014243, intron 8 of 21)	249423	NM_014243	9508		NM_014243	ENSG00000156140	ADAMTS3	ADAMTS-4|HKLLS3	ADAM metallopeptidase with thrombospondin type 1 motif 3	protein-coding
652	chr10	127033160	127033700	+	0	NA	Intergenic	Intergenic	-183831	NM_001083914	1488		NM_001329	ENSG00000175029	CTBP2	-	C-terminal binding protein 2	protein-coding
1451	chr8	21026910	21027567	+	0	NA	Intergenic	Intergenic	-128512	NR_104677	101929172		NR_104677	ENSG00000254334	LINC03093	-	long intergenic non-protein coding RNA 3093	ncRNA
4094	chr14	80822877	80823024	+	0	NA	intron (NR_038355, intron 2 of 8)	L1MB8|LINE|L1	-125550	NM_000793	1734		NM_000793	ENSG00000211448	DIO2	5DII|D2|DIOII|SELENOY|SelY|TXDI2	iodothyronine deiodinase 2	protein-coding
4426	chr4	74531363	74531910	+	0	NA	Intergenic	LTR13|LTR|ERVK	-45288	NM_201431	166824		NM_177532	ENSG00000169435	RASSF6	-	Ras association domain family member 6	protein-coding
1743	chr4	170692076	170692596	+	0	NA	Intergenic	Intergenic	-13241	NM_017867	54969		NM_017867	ENSG00000056050	HPF1	C4orf27	histone PARylation factor 1	protein-coding
26	chr1	82508024	82508648	+	0	NA	Intergenic	Intergenic	240198	NM_001366007	23266		NM_012302	ENSG00000117114	ADGRL2	CIRL2|CL2|LEC1|LPHH1|LPHN2	adhesion G protein-coupled receptor L2	protein-coding
63	chr10	125617343	125619246	+	0	NA	intron (NM_198148, intron 3 of 13)	L2c|LINE|L2	33029	NM_198148	119587		NM_198148	ENSG00000121898	CPXM2	CPX2|UNQ676	carboxypeptidase X, M14 family member 2	protein-coding
5349	chr10	32250237	32251556	+	0	NA	Intergenic	MER50-int|LTR|ERV1	-33092	NM_001270695	94134		NM_018287	ENSG00000165322	ARHGAP12	-	Rho GTPase activating protein 12	protein-coding
4236	chr5	115069058	115069761	+	0	NA	Intergenic	LTR78|LTR|ERV1	-61060	NR_104674	102467217		NR_104674		LOC102467217	-	uncharacterized LOC102467217	ncRNA
3199	chr2	30991052	30992132	+	0	NA	intron (NM_144575, intron 5 of 22)	L1ME5|LINE|L1	38720	NM_144575	92291		NM_144575	ENSG00000162949	CAPN13	-	calpain 13	protein-coding
1806	chr8	49433845	49434421	+	0	NA	Intergenic	Intergenic	-29994	NR_105002	101929268		NR_105002	ENSG00000253608	LOC101929268	-	uncharacterized LOC101929268	ncRNA
2519	chr13	39669480	39670243	+	0	NA	Intergenic	Intergenic	57268	NM_001012754	387921		NM_001012754	ENSG00000188811	NHLRC3	-	NHL repeat containing 3	protein-coding
2775	chr4	190098115	190098906	+	0	NA	Intergenic	Intergenic	400699	NR_149102	105377610		NR_149102	ENSG00000251619	LINC02508	-	long intergenic non-protein coding RNA 2508	ncRNA
3988	chr7	43571248	43571823	+	0	NA	intron (NM_001287059, intron 22 of 27)	L2a|LINE|L2	-9394	NR_038276	100506895		NR_038276	ENSG00000231638	LUARIS	SCAT6|lncRNA32	lncRNA upregulator of antiviral response interferon signaling	ncRNA
5456	chr19	48693659	48693978	+	0	NA	intron (NM_199341, intron 3 of 3)	MLT1I|LTR|ERVL-MaLR	19881	NM_199341	374920		NM_199341	ENSG00000185453	ZSWIM9	C19orf68	zinc finger SWIM-type containing 9	protein-coding
4487	chr8	3044544	3045248	+	0	NA	intron (NM_033225, intron 36 of 69)	intron (NM_033225, intron 36 of 69)	-458905	NR_125425	101927815		NR_125423	ENSG00000254319	LINC03021	-	long intergenic non-protein coding RNA 3021	ncRNA
5543	chr13	40384969	40385696	+	0	NA	Intergenic	Intergenic	-147060	NR_036190	100422940		NR_036190	ENSG00000264171	MIR4305	-	microRNA 4305	ncRNA
3476	chr12	131519457	131520255	+	0	NA	intron (NM_198827, intron 13 of 24)	intron (NM_198827, intron 13 of 24)	-41335	NR_131951	105755954		NR_131950		ADGRD1-AS1	LACAT8	ADGRD1 antisense RNA 1	ncRNA
745	chr2	205409386	205411082	+	0	NA	promoter-TSS (NM_152526)	promoter-TSS (NM_152526)	36	NM_152526	117583		NM_057177	ENSG00000116117	PARD3B	ALS2CR19|PAR3B|PAR3L|PAR3beta	par-3 family cell polarity regulator beta	protein-coding
2313	chr7	54765139	54766432	+	0	NA	Intergenic	LTR75B|LTR|ERVL	61119	NM_014302	23480		NM_014302	ENSG00000132432	SEC61G	SSS1	SEC61 translocon subunit gamma	protein-coding
5492	chr9	21919520	21920279	+	0	NA	Intergenic	MER75B|DNA|PiggyBac	-47239	NR_024274	51198		NM_016349		CDKN2A-AS1	C9orf53|CDKN2A-DT|bA149I2.3	CDKN2A antisense RNA 1	ncRNA
191	chr17	72131676	72132661	+	0	NA	Intergenic	Intergenic	-67649	NM_001035258	6169		NM_000999	ENSG00000172809	RPL38	L38|eL38	ribosomal protein L38	protein-coding
3016	chr13	95789101	95790239	+	0	NA	intron (NM_001301829, intron 18 of 29)	intron (NM_001301829, intron 18 of 29)	-72928	NR_145733	109616987		NR_145733		SNORD13G	-	small nucleolar RNA, C/D box 13G	snoRNA
2831	chr1	119542174	119545112	+	0	NA	intron (NR_135035, intron 1 of 1)	MIRc|SINE|MIR	385	NR_135035	105378933		NR_135034	ENSG00000226172	LOC105378933	-	uncharacterized LOC105378933	ncRNA
3184	chr18	31452862	31453618	+	0	NA	intron (NM_001353232, intron 9 of 9)	intron (NM_001353232, intron 9 of 9)	175336	NM_001353236	8715		NM_003787	ENSG00000101746	NOL4	CT125|HRIHFB2255|NOLP	nucleolar protein 4	protein-coding
2804	chr7	65736115	65736601	+	0	NA	intron (NM_003596, intron 2 of 5)	AluY|SINE|Alu	66037	NM_003596	8460		NM_003596	ENSG00000169902	TPST1	TANGO13A	tyrosylprotein sulfotransferase 1	protein-coding
839	chr10	674325	676077	+	0	NA	intron (NR_147612, intron 1 of 1)	intron (NR_147612, intron 1 of 1)	697	NR_147612	101930421		NR_147612	ENSG00000225140	LOC101930421	-	uncharacterized LOC101930421	ncRNA
1971	chr10	47078892	47079240	+	0	NA	Intergenic	LTR33|LTR|ERVL	-2754	NM_001278795	100996758		NM_001278795	ENSG00000264717	NPY4R2	CH17-360D5.1|NPY4-R|NPY4R|PP1|PPYR1	neuropeptide Y receptor Y4-2	protein-coding
4690	chr7	34221529	34222198	+	0	NA	Intergenic	MLT1A0-int|LTR|ERVL-MaLR	276712	NM_001365308	168667		NM_133468	ENSG00000164619	BMPER	CRIM3|CV-2|CV2	BMP binding endothelial regulator	protein-coding
2565	chr14	85997315	85998719	+	0	NA	5' UTR (NM_001346145, exon 1 of 2)	5' UTR (NM_001346145, exon 1 of 2)	281	NM_001346145	23768		NM_013231	ENSG00000185070	FLRT2	-	fibronectin leucine rich transmembrane protein 2	protein-coding
412	chr6	151872252	151872878	+	0	NA	intron (NM_025059, intron 5 of 10)	MLT1F2|LTR|ERVL-MaLR	57413	NM_025059	80129		NM_025059	ENSG00000120262	CCDC170	C6orf97|bA282P11.1	coiled-coil domain containing 170	protein-coding
3461	chr6	166851792	166851954	+	0	NA	intron (NM_001318938, intron 14 of 20)	intron (NM_001318938, intron 14 of 20)	26998	NR_046793	100874353		NR_046793	ENSG00000232082	RPS6KA2-IT1	-	RPS6KA2 intronic transcript 1	ncRNA
2122	chr2	21601606	21602387	+	0	NA	Intergenic	THE1A-int|LTR|ERVL-MaLR	255156	NM_001306137	100129278		NM_001306137	ENSG00000218819	TDRD15	-	tudor domain containing 15	protein-coding
5589	chr13	50194083	50196104	+	0	NA	Intergenic	AluJo|SINE|Alu	-7550	NM_138450	115761		NM_138450	ENSG00000152213	ARL11	ARLTS1	ADP ribosylation factor like GTPase 11	protein-coding
572	chr12	52702086	52702705	+	0	NA	3' UTR (NM_001320198, exon 11 of 11)	3' UTR (NM_001320198, exon 11 of 11)	12787	NM_002282	3889		NM_002282	ENSG00000170523	KRT83	EKVP5|HB3|Hb-3|KRTHB3|MNLIX	keratin 83	protein-coding
1430	chr7	138402385	138404005	+	0	NA	intron (NM_130840, intron 18 of 20)	intron (NM_130840, intron 18 of 20)	-17088	NM_001139456	136306		NM_174959	ENSG00000157703	SVOPL	SLC22B5	SVOP like	protein-coding
1613	chr14	93310628	93310953	+	0	NA	Intergenic	Intergenic	50140	NM_005113	9950		NM_005113	ENSG00000066455	GOLGA5	GOLIM5|RFG5|ret-II	golgin A5	protein-coding
533	chr2	236922859	236923583	+	0	NA	intron (NM_001037131, intron 13 of 17)	intron (NM_001037131, intron 13 of 17)	153808	NM_001485	2637		NM_001485	ENSG00000168505	GBX2	-	gastrulation brain homeobox 2	protein-coding
4245	chr6	17513714	17514163	+	0	NA	intron (NM_006366, intron 6 of 12)	intron (NM_006366, intron 6 of 12)	-2442	NR_110855	101928491		NR_110855		LOC101928491	-	uncharacterized LOC101928491	ncRNA
5383	chr11	58414154	58415381	+	0	NA	Intergenic	L1PBa|LINE|L1	24629	NM_000614	1270		NM_000614	ENSG00000242689	CNTF	HCNTF	ciliary neurotrophic factor	protein-coding
2964	chr22	17090238	17091362	+	0	NA	intron (NR_001591, intron 1 of 8)	CpG	7999	NR_001591	387590		NR_001591	ENSG00000290418	TPTEP1	psiTPTE22	TPTE pseudogene 1	pseudo
959	chr1	165098894	165099446	+	0	NA	Intergenic	Intergenic	226308	NM_001174069	4009		NM_177398	ENSG00000162761	LMX1A	DFNA7|LMX1|LMX1.1	LIM homeobox transcription factor 1 alpha	protein-coding
1966	chr1	222437073	222437738	+	0	NA	Intergenic	L2a|LINE|L2	284041	NM_024746	79802		NM_024746	ENSG00000143512	HHIPL2	KIAA1822L	HHIP like 2	protein-coding
306	chr3	8680293	8681190	+	0	NA	intron (NM_001256749, intron 1 of 11)	intron (NM_001256749, intron 1 of 11)	5743	NM_001256748	51066		NM_015931	ENSG00000125046	SSUH2	C3orf32|SSU-2|fls485	ssu-2 homolog	protein-coding
1997	chr11	56472898	56474523	+	0	NA	Intergenic	L1PBb|LINE|L1	5846	NM_001013358	504191		NM_001013358		OR9G9	OR9G1	olfactory receptor family 9 subfamily G member 9	protein-coding
691	chr15	92936770	92937945	+	0	NA	exon (NM_006011, exon 1 of 6)	exon (NM_006011, exon 1 of 6)	240	NM_001330416	8128		NM_006011	ENSG00000140557	ST8SIA2	HsT19690|SIAT8-B|SIAT8B|ST8SIA-II|ST8SiaII|STX	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2	protein-coding
3638	chr1	57822993	57823734	+	0	NA	intron (NM_001353980, intron 4 of 5)	THE1C|LTR|ERVL-MaLR	65421	NM_001365793	1600		NM_021080	ENSG00000173406	DAB1	SCA37	DAB adaptor protein 1	protein-coding
3209	chr2	84743206	84743916	+	0	NA	promoter-TSS (NM_001370)	promoter-TSS (NM_001370)	-61	NM_001370	1768		NM_001370	ENSG00000115423	DNAH6	DNHL1|Dnahc6|HL-2|HL2	dynein axonemal heavy chain 6	protein-coding
2168	chr2	200298054	200298436	+	0	NA	intron (NR_134967, intron 2 of 4)	intron (NR_134967, intron 2 of 4)	24417	NM_001172509	23314		NM_015265	ENSG00000119042	SATB2	C2DELq32q33|DEL2Q32Q33|GLSS	SATB homeobox 2	protein-coding
3853	chr16	85050279	85051352	+	0	NA	Intergenic	L1ME3A|LINE|L1	-5674	NM_001145548	55625		NM_017740	ENSG00000153786	ZDHHC7	DHHC7|SERZ-B|SERZ1|ZNF370	zinc finger DHHC-type palmitoyltransferase 7	protein-coding
5594	chr3	109421193	109421417	+	0	NA	Intergenic	Intergenic	99630	NR_039647	100616129		NR_039647	ENSG00000265956	MIR4445	-	microRNA 4445	ncRNA
4434	chr5	156340774	156341647	+	0	NA	Intergenic	Intergenic	49027	NM_138379	91937		NM_138379	ENSG00000145850	TIMD4	SMUCKLER|TIM4	T cell immunoglobulin and mucin domain containing 4	protein-coding
4378	chr19	51111194	51111837	+	0	NA	Intergenic	CpG	3295	NR_004384	100126781		NR_004384		SNAR-F	-	small NF90 (ILF3) associated RNA F	snRNA
1694	chr2	223958097	223958519	+	0	NA	Intergenic	Intergenic	41400	NM_080671	23704		NM_080671	ENSG00000152049	KCNE4	MIRP3	potassium voltage-gated channel subfamily E regulatory subunit 4	protein-coding
3046	chr4	14010089	14010478	+	0	NA	Intergenic	Intergenic	-103309	NR_033931	152742		NR_033931	ENSG00000293010	LINC01085	-	long intergenic non-protein coding RNA 1085	ncRNA
5254	chr21	47923312	47924802	+	0	NA	intron (NM_001146115, intron 5 of 19)	intron (NM_001146115, intron 5 of 19)	41673	NR_046400	100862692		NR_046400	ENSG00000223692	DIP2A-IT1	-	DIP2A intronic transcript 1	ncRNA
194	chr18	9663353	9663694	+	0	NA	Intergenic	MLT1G1|LTR|ERVL-MaLR	-44775	NM_006868	11031		NM_006868	ENSG00000168461	RAB31	Rab22B	RAB31, member RAS oncogene family	protein-coding
4401	chr12	22299228	22300158	+	0	NA	Intergenic	L1PA7|LINE|L1	100541	NM_018686	55907		NM_018686	ENSG00000111726	CMAS	CSS	cytidine monophosphate N-acetylneuraminic acid synthetase	protein-coding
3274	chr3	111793886	111794277	+	0	NA	intron (NR_026734, intron 13 of 16)	intron (NR_026734, intron 13 of 16)	-11101	NM_001171747	79669		NM_024616	ENSG00000114529	C3orf52	HYPT15|TTMP	chromosome 3 open reading frame 52	protein-coding
670	chr11	133903576	133904319	+	0	NA	intron (NR_027276, intron 1 of 2)	intron (NR_027276, intron 1 of 2)	1780	NR_027276	100128239		NR_027276	ENSG00000204241	LINC02731	-	long intergenic non-protein coding RNA 2731	ncRNA
782	chr4	121992017	121994423	+	0	NA	5' UTR (NM_024574, exon 1 of 4)	5' UTR (NM_024574, exon 1 of 4)	470	NM_024574	79625		NM_024574	ENSG00000173376	NDNF	C4orf31|HH25|NORD	neuron derived neurotrophic factor	protein-coding
3137	chr12	75566240	75567310	+	0	NA	intron (NM_153748, intron 2 of 4)	intron (NM_153748, intron 2 of 4)	36753	NM_139136	3747		NM_139136	ENSG00000166006	KCNC2	DEE103|KV3.2	potassium voltage-gated channel subfamily C member 2	protein-coding
896	chr5	73729166	73730825	+	0	NA	intron (NR_126354, intron 2 of 2)	intron (NR_126354, intron 2 of 2)	102806	NR_126354	104310351		NR_126354	ENSG00000248673	LINC01331	-	long intergenic non-protein coding RNA 1331	ncRNA
5513	chr11	43338082	43338335	+	0	NA	intron (NM_001142931, intron 1 of 12)	AluJo|SINE|Alu	4662	NR_024625	8539		NM_006595	ENSG00000166181	API5	AAC-11|AAC11	apoptosis inhibitor 5	protein-coding
4269	chr7	95645972	95646664	+	0	NA	intron (NM_001135556, intron 10 of 16)	intron (NM_001135556, intron 10 of 16)	202750	NR_030322	693176		NR_030322	ENSG00000208025	MIR591	MIRN591|hsa-mir-591	microRNA 591	ncRNA
2343	chr8	27124846	27125430	+	0	NA	Intergenic	Intergenic	-9217	NM_030795	81551		NM_030795	ENSG00000015592	STMN4	RB3	stathmin 4	protein-coding
4888	chr3	119017043	119017293	+	0	NA	intron (NM_020754, intron 1 of 11)	intron (NM_020754, intron 1 of 11)	3938	NM_020754	57514		NM_020754	ENSG00000031081	ARHGAP31	AOS|AOS1|CDGAP	Rho GTPase activating protein 31	protein-coding
2696	chr2	54607526	54608336	+	0	NA	Intergenic	Intergenic	49910	NM_001369401	129852		NM_173486	ENSG00000177994	C2orf73	-	chromosome 2 open reading frame 73	protein-coding
400	chr6	43456689	43457763	+	0	NA	promoter-TSS (NM_001146017)	promoter-TSS (NM_001146017)	-96	NM_001146017	93643		NM_080604	ENSG00000137221	TJAP1	PILT|TJP4	tight junction associated protein 1	protein-coding
