PeakID (cmd=annotatePeaks.pl ../beds/community1.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
5343	chr1	94129999	94130635	+	0	NA	intron (NM_001261408, intron 4 of 13)	intron (NM_001261408, intron 4 of 13)	16609	NM_001261409	8412		NM_003567	ENSG00000137936	BCAR3	AND-34|MIG7|NSP2|SH2D3B	BCAR3 adaptor protein, NSP family member	protein-coding
11	chr1	1071756	1073233	+	0	NA	promoter-TSS (NR_038869)	promoter-TSS (NR_038869)	97	NR_038869	254099		NR_038869	ENSG00000223823	LINC01342	-	long intergenic non-protein coding RNA 1342	ncRNA
3812	chr4	186316600	186318203	+	0	NA	promoter-TSS (NM_181726)	promoter-TSS (NM_181726)	-323	NM_001377440	55805		NM_018409	ENSG00000109771	LRP2BP	-	LRP2 binding protein	protein-coding
6699	chr2	207321303	207322494	+	0	NA	intron (NM_003812, intron 2 of 25)	MIRb|SINE|MIR	13642	NM_003812	8745		NM_003812	ENSG00000114948	ADAM23	MDC-3|MDC3	ADAM metallopeptidase domain 23	protein-coding
7290	chr4	141648111	141649444	+	0	NA	intron (NM_015130, intron 1 of 20)	intron (NM_015130, intron 1 of 20)	28762	NM_015130	23158		NM_015130	ENSG00000109436	TBC1D9	GRAMD9|MDR1	TBC1 domain family member 9	protein-coding
417	chr1	206272771	206275770	+	0	NA	intron (NM_001007544, intron 1 of 5)	MER72B|LTR|ERV1	13927	NM_001007544	440712		NM_001007544	ENSG00000263961	RHEX	C1orf186	regulator of hemoglobinization and erythroid cell expansion	protein-coding
1955	chr17	31203386	31204783	+	0	NA	promoter-TSS (NM_001303279)	promoter-TSS (NM_001303279)	58	NM_001303279	4642		NM_015194	ENSG00000176658	MYO1D	PPP1R108|myr4	myosin ID	protein-coding
3773	chr4	159584214	159585412	+	0	NA	Intergenic	HERVIP10FH-int|LTR|ERV1	8226	NM_001008393	201725		NM_001008393	ENSG00000205208	C4orf46	RCDG1	chromosome 4 open reading frame 46	protein-coding
1935	chr17	18379821	18380485	+	0	NA	promoter-TSS (NM_001040078)	promoter-TSS (NM_001040078)	50	NM_001040078	654346		NM_001040078	ENSG00000171916	LGALS9C	Gal-9B|LGALS9B	galectin 9C	protein-coding
6566	chr1	11623470	11624202	+	0	NA	Intergenic	Intergenic	-45752	NR_104624	101929181		NR_104624	ENSG00000235643	LINC01647	-	long intergenic non-protein coding RNA 1647	ncRNA
6767	chr5	111184009	111184586	+	0	NA	intron (NM_001142474, intron 2 of 3)	intron (NM_001142474, intron 2 of 3)	-63908	NR_046678	100873948		NR_046678	ENSG00000250095	NREP-AS1	-	NREP antisense RNA 1	ncRNA
7512	chr4	186037144	186037367	+	0	NA	Intergenic	MLT1F2|LTR|ERVL-MaLR	-27165	NM_001151	291		NM_001151	ENSG00000151729	SLC25A4	AAC1|ANT|ANT 1|ANT1|MTDPS12|MTDPS12A|PEO2|PEO3|PEOA2|T1	solute carrier family 25 member 4	protein-coding
801	chr11	7272830	7274170	+	0	NA	exon (NM_175733, exon 1 of 7)	exon (NM_175733, exon 1 of 7)	365	NM_175733	143425		NM_175733	ENSG00000170743	SYT9	-	synaptotagmin 9	protein-coding
1327	chr13	27705295	27705745	+	0	NA	intron (NR_046547, intron 1 of 2)	MIRc|SINE|MIR	5850	NR_046547	100874070		NR_046547		USP12-AS1	-	USP12 antisense RNA 1	ncRNA
1625	chr15	59619944	59620445	+	0	NA	intron (NM_004998, intron 1 of 27)	intron (NM_004998, intron 1 of 27)	44876	NM_004998	4643		NM_004998	ENSG00000157483	MYO1E	FSGS6|HuncM-IC|MYO1C	myosin IE	protein-coding
468	chr1	226886953	226887123	+	0	NA	intron (NM_002221, intron 2 of 7)	intron (NM_002221, intron 2 of 7)	-24269	NR_103784	100506443		NR_103784	ENSG00000228382	ITPKB-IT1	-	ITPKB intronic transcript 1	ncRNA
4529	chr7	27187239	27188180	+	0	NA	promoter-TSS (NM_024014)	promoter-TSS (NM_024014)	-316	NM_024014	3203		NM_024014	ENSG00000106006	HOXA6	HOX1|HOX1.2|HOX1B	homeobox A6	protein-coding
491	chr1	236229963	236230619	+	0	NA	Intergenic	Intergenic	-1901	NM_002508	4811		NM_002508	ENSG00000116962	NID1	NID	nidogen 1	protein-coding
4987	chr8	129253948	129254624	+	0	NA	Intergenic	(TGGA)n|Simple_repeat|Simple_repeat	91924	NR_031613	100302281		NR_031613	ENSG00000221261	MIR1208	MIRN1208|hsa-mir-1208	microRNA 1208	ncRNA
4617	chr7	80547779	80549323	+	0	NA	promoter-TSS (NM_006379)	promoter-TSS (NM_006379)	116	NM_001350121	10512		NM_006379	ENSG00000075223	SEMA3C	SEMAE|SemE	semaphorin 3C	protein-coding
7053	chr10	357843	358524	+	0	NA	intron (NM_014974, intron 31 of 36)	intron (NM_014974, intron 31 of 36)	132249	NM_001202468	10771		NM_006624	ENSG00000015171	ZMYND11	BRAM1|BS69|MRD30	zinc finger MYND-type containing 11	protein-coding
7033	chr1	54334983	54335742	+	0	NA	intron (NM_018982, intron 7 of 10)	intron (NM_018982, intron 7 of 10)	20108	NR_036639	54432		NM_018982	ENSG00000058799	YIPF1	DJ167A19.1|FinGER1|YIPFbeta3A|Yip5a	Yip1 domain family member 1	protein-coding
4315	chr6	131429124	131429629	+	0	NA	Intergenic	THE1A|LTR|ERVL-MaLR	-27231	NR_164832	9465		NM_004842	ENSG00000118507	AKAP7	AKAP15|AKAP18	A-kinase anchoring protein 7	protein-coding
8087	chr7	105221531	105222231	+	0	NA	promoter-TSS (NM_001355530)	promoter-TSS (NM_001355530)	59	NM_001355530	100130771		NM_001355526	ENSG00000185055	EFCAB10	-	EF-hand calcium binding domain 10	protein-coding
135	chr1	55266333	55267502	+	0	NA	promoter-TSS (NM_001114108)	promoter-TSS (NM_001114108)	79	NM_017904	55001		NM_017904	ENSG00000006555	TTC22	-	tetratricopeptide repeat domain 22	protein-coding
6807	chr8	7009705	7010093	+	0	NA	Intergenic	MER11A|LTR|ERVK	75811	NR_168401	101928095		NR_168401		LOC101928095	-	uncharacterized LOC101928095	ncRNA
133	chr1	54940197	54941777	+	0	NA	Intergenic	Intergenic	-68920	NM_018070	23648		NM_018070	ENSG00000157216	SSBP3	CSDP|SSDP|SSDP1	single stranded DNA binding protein 3	protein-coding
5783	chr2	80549442	80550208	+	0	NA	intron (NM_001282599, intron 1 of 11)	intron (NM_001282599, intron 1 of 11)	9321	NM_001282599	1496		NM_004389	ENSG00000066032	CTNNA2	CAP-R|CAPR|CDCBM9|CT114|CTNR	catenin alpha 2	protein-coding
1045	chr11	129148521	129150581	+	0	NA	promoter-TSS (NM_001378025)	promoter-TSS (NM_001378025)	-138	NM_001378025	9743		NM_014715	ENSG00000134909	ARHGAP32	GC-GAP|GRIT|PX-RICS|RICS|p200RhoGAP|p250GAP	Rho GTPase activating protein 32	protein-coding
2509	chr2	89137651	89138468	+	0	NA	Intergenic	Intergenic	26175	NR_039635	100616399		NR_039635	ENSG00000265510	MIR4436A	mir-4436a	microRNA 4436a	ncRNA
2484	chr2	70008278	70008901	+	0	NA	intron (NM_001365496, intron 2 of 13)	intron (NM_001365496, intron 2 of 13)	17541	NR_164153	107985770		NR_164153	ENSG00000288869	SMANTIS	ANXA4-AS|n342419	SMARCA4 interacting SWI/SNF chromatin remodeling complex scaffold lncRNA	ncRNA
5528	chr12	113853445	113854518	+	0	NA	Intergenic	MER20|DNA|hAT-Charlie	-6204	NM_001304993	113675		NM_138432	ENSG00000139410	SDSL	SDH 2|SDHL|SDS-RS1|TDH|cSDH	serine dehydratase like	protein-coding
7791	chr8	37531066	37531611	+	0	NA	Intergenic	Intergenic	-21962	NM_025069	80139		NM_025069	ENSG00000183779	ZNF703	NLZ1|ZEPPO1|ZNF503L|ZPO1	zinc finger protein 703	protein-coding
3010	chr21	37681522	37682947	+	0	NA	Intergenic	AluJb|SINE|Alu	-10253	NM_001320445	23515		NM_015358	ENSG00000159256	MORC3	NXP2|ZCW5|ZCWCC3	MORC family CW-type zinc finger 3	protein-coding
146	chr1	62896437	62896719	+	0	NA	Intergenic	ERV3-16A3_I-int|LTR|ERVL	-5397	NM_001017415	7398		NM_003368	ENSG00000162607	USP1	UBP	ubiquitin specific peptidase 1	protein-coding
6187	chr7	1425614	1426535	+	0	NA	Intergenic	Intergenic	73032	NM_182924	79778		NM_024723	ENSG00000164877	MICALL2	JRAB|MICAL-L2	MICAL like 2	protein-coding
7302	chr5	55438402	55439235	+	0	NA	intron (NM_024669, intron 7 of 11)	intron (NM_024669, intron 7 of 11)	90339	NM_024669	79722		NM_024669	ENSG00000164512	ANKRD55	-	ankyrin repeat domain 55	protein-coding
4286	chr6	110526828	110527756	+	0	NA	intron (NM_015891, intron 3 of 14)	intron (NM_015891, intron 3 of 14)	25662	NM_015891	51362		NM_015891	ENSG00000168438	CDC40	EHB3|PCH15|PRP17|PRPF17	cell division cycle 40	protein-coding
5902	chr22	43318822	43319488	+	0	NA	intron (NM_001349969, intron 1 of 11)	intron (NM_001349969, intron 1 of 11)	23892	NM_007229	11252		NM_007229	ENSG00000100266	PACSIN2	SDPII	protein kinase C and casein kinase substrate in neurons 2	protein-coding
847	chr11	35233528	35234165	+	0	NA	intron (NM_000610, intron 14 of 17)	intron (NM_000610, intron 14 of 17)	49349	NR_145794	109623487		NR_145794		SNORD164	-	small nucleolar RNA, C/D box 164	snoRNA
3663	chr4	82342385	82343205	+	0	NA	Intergenic	Intergenic	50266	NM_152545	153020		NM_152545	ENSG00000138670	RASGEF1B	GPIG4	RasGEF domain family member 1B	protein-coding
2525	chr2	89277978	89279034	+	0	NA	Intergenic	Intergenic	166622	NR_039635	100616399		NR_039635	ENSG00000265510	MIR4436A	mir-4436a	microRNA 4436a	ncRNA
6677	chr19	52049802	52051586	+	0	NA	Intergenic	MER54B|LTR|ERVL	-15770	NM_001177549	946		NM_001245	ENSG00000105492	SIGLEC6	CD327|CD33L|CD33L1|CD33L2|CDW327|OBBP1	sialic acid binding Ig like lectin 6	protein-coding
2086	chr18	13585151	13586542	+	0	NA	intron (NM_001378100, intron 4 of 6)	intron (NM_001378100, intron 4 of 6)	-25267	NR_039752	100616130		NR_039752	ENSG00000263527	MIR4526	mir-4526	microRNA 4526	ncRNA
6375	chr1	60391752	60393066	+	0	NA	promoter-TSS (NM_000775)	promoter-TSS (NM_000775)	36	NM_000775	1573		NM_000775	ENSG00000134716	CYP2J2	CPJ2|CYPIIJ2	cytochrome P450 family 2 subfamily J member 2	protein-coding
1897	chr17	1106598	1107252	+	0	NA	intron (NM_001322841, intron 1 of 22)	CpG	-16359	NM_001159746	29		NM_001092	ENSG00000159842	ABR	MDB	ABR activator of RhoGEF and GTPase	protein-coding
4564	chr7	44190050	44190610	+	0	NA	intron (NM_033507, intron 4 of 9)	intron (NM_033507, intron 4 of 9)	-4098	NM_001354801	2645		NM_000162	ENSG00000106633	GCK	FGQTL3|GK|GLK|HHF3|HK4|HKIV|HXKP|LGLK|MODY2|PNDM1	glucokinase	protein-coding
5480	chr11	67593873	67594402	+	0	NA	Intergenic	Intergenic	-21330	NR_024249	645332		NR_024249	ENSG00000290994	FAM86C2P	-	family with sequence similarity 86, member A pseudogene	pseudo
4195	chr6	53070530	53071022	+	0	NA	Intergenic	Intergenic	-57137	NM_003643	8521		NM_003643	ENSG00000137270	GCM1	GCMA|hGCMa	glial cells missing transcription factor 1	protein-coding
2917	chr20	21140608	21141084	+	0	NA	intron (NM_018474, intron 4 of 13)	MER54A|LTR|ERVL	34123	NM_001163022	55857		NM_018474	ENSG00000088970	KIZ	C20orf19|HT013|Kizuna|NCRNA00153|PLK1S1|RP69	kizuna centrosomal protein	protein-coding
6076	chr5	83679575	83681006	+	0	NA	5' UTR (NM_001278642, exon 1 of 10)	5' UTR (NM_001278642, exon 1 of 10)	395	NM_001278642	10085		NM_005711	ENSG00000164176	EDIL3	DEL1	EGF like repeats and discoidin domains 3	protein-coding
2687	chr2	165766304	165767251	+	0	NA	intron (NM_001199148, intron 9 of 10)	intron (NM_001199148, intron 9 of 10)	45258	NM_001351537	151258		NM_173512	ENSG00000169507	SLC38A11	AVT2	solute carrier family 38 member 11	protein-coding
3280	chr3	52331102	52331809	+	0	NA	Intergenic	Intergenic	-3131	NR_029677	406925		NR_029677	ENSG00000207926	MIR135A1	MIRN135-1|MIRN135A1|mir-135a-1	microRNA 135a-1	ncRNA
2385	chr2	24565397	24566605	+	0	NA	intron (NM_001348183, intron 1 of 28)	intron (NM_001348183, intron 1 of 28)	17404	NM_001348181	50618		NM_006277	ENSG00000198399	ITSN2	PRO2015|SH3D1B|SH3P18|SWA|SWAP	intersectin 2	protein-coding
65	chr1	25074852	25075761	+	0	NA	intron (NM_013943, intron 1 of 5)	intron (NM_013943, intron 1 of 5)	3368	NM_013943	25932		NM_013943	ENSG00000169504	CLIC4	CLIC4L|H1|MTCLIC|huH1|p64H1	chloride intracellular channel 4	protein-coding
5771	chr2	44513527	44514187	+	0	NA	intron (NM_000341, intron 4 of 9)	(CTGTG)n|Simple_repeat|Simple_repeat	11238	NM_000341	6519		NM_000341	ENSG00000138079	SLC3A1	ATR1|CSNU1|D2H|NBAT|RBAT	solute carrier family 3 member 1	protein-coding
8217	chr12	32012383	32013093	+	0	NA	Intergenic	THE1C|LTR|ERVL-MaLR	27399	NR_135029	105369723		NR_135029	ENSG00000255760	LINC02422	-	long intergenic non-protein coding RNA 2422	ncRNA
2177	chr19	1344725	1345351	+	0	NA	Intergenic	Intergenic	-9920	NM_001369794	84939		NM_032220	ENSG00000160953	PWWP3A	EXPAND1|HSPC211|MUM-1|MUM1	PWWP domain containing 3A, DNA repair factor	protein-coding
1905	chr17	3493373	3494623	+	0	NA	intron (NM_018727, intron 4 of 15)	intron (NM_018727, intron 4 of 15)	2173	NM_080706	7442		NM_018727	ENSG00000196689	TRPV1	VR1	transient receptor potential cation channel subfamily V member 1	protein-coding
4414	chr6	158714129	158714434	+	0	NA	Intergenic	Intergenic	-19216	NM_020245	56995		NM_020245	ENSG00000130338	TULP4	TUSP	TUB like protein 4	protein-coding
7223	chr2	207998269	207998861	+	0	NA	intron (NM_001270943, intron 1 of 3)	intron (NM_001270943, intron 1 of 3)	296	NM_001270944	8609		NM_003709	ENSG00000118263	KLF7	UKLF	KLF transcription factor 7	protein-coding
682	chr10	91411735	91412717	+	0	NA	Intergenic	Intergenic	-6897	NM_148977	53354		NM_138316	ENSG00000152782	PANK1	PANK	pantothenate kinase 1	protein-coding
3341	chr3	101757112	101757807	+	0	NA	Intergenic	Intergenic	97756	NR_026934	152225		NR_026934	ENSG00000214407	RDUR	LINC02085	RIG-I dependent antiviral response regulator RNA	ncRNA
1166	chr12	56039811	56040493	+	0	NA	Intergenic	CpG	9476	NM_206899	121130		NM_206899	ENSG00000175398	OR10P1	OR10P1P|OR10P2P|OR10P3P|OR12-7|OST701	olfactory receptor family 10 subfamily P member 1	protein-coding
6995	chr4	73433584	73435779	+	0	NA	5' UTR (NM_014243, exon 1 of 22)	5' UTR (NM_014243, exon 1 of 22)	257	NM_014243	9508		NM_014243	ENSG00000156140	ADAMTS3	ADAMTS-4|HKLLS3	ADAM metallopeptidase with thrombospondin type 1 motif 3	protein-coding
4749	chr7	150811940	150812870	+	0	NA	exon (NM_001308305, exon 1 of 9)	exon (NM_001308305, exon 1 of 9)	680	NM_001308305	116988		NM_031946	ENSG00000133612	AGAP3	AGAP-3|CENTG3|CRAG|MRIP-1|cnt-g3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	protein-coding
6474	chr2	232253091	232253557	+	0	NA	Intergenic	Intergenic	-7097	NM_145236	93010		NM_145236	ENSG00000156966	B3GNT7	beta3GnT7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7	protein-coding
1346	chr13	40780463	40781728	+	0	NA	non-coding (NR_033877, exon 2 of 6)	non-coding (NR_033877, exon 2 of 6)	13544	NR_033877	400123		NR_033877	ENSG00000215483	LINC00548	-	long intergenic non-protein coding RNA 548	ncRNA
3161	chr3	12912435	12912731	+	0	NA	Intergenic	Intergenic	14127	NR_136189	105376955		NR_136189	ENSG00000232746	LINC02022	-	long intergenic non-protein coding RNA 2022	ncRNA
5042	chr9	9614679	9615368	+	0	NA	intron (NM_002839, intron 7 of 45)	LTR41B|LTR|ERVL	-184369	NR_135135	105375972		NR_135135	ENSG00000230920	LOC105375972	-	uncharacterized LOC105375972	ncRNA
7988	chr9	22008288	22009741	+	0	NA	5' UTR (NM_004936, exon 1 of 2)	5' UTR (NM_004936, exon 1 of 2)	290	NM_004936	1030		NM_004936	ENSG00000147883	CDKN2B	CDK4I|INK4B|MTS2|P15|TP15|p15INK4b	cyclin dependent kinase inhibitor 2B	protein-coding
2216	chr19	10727457	10728087	+	0	NA	intron (NM_001145056, intron 1 of 21)	AluY|SINE|Alu	-8457	NM_001363611	57153		NM_020428	ENSG00000129353	SLC44A2	CTL2|PP1292	solute carrier family 44 member 2 (CTL2 blood group)	protein-coding
8176	chr16	71850352	71850827	+	0	NA	Intergenic	Intergenic	-7852	NM_001030007	164		NM_001128	ENSG00000166747	AP1G1	ADTG|CLAPG1|USRISD	adaptor related protein complex 1 subunit gamma 1	protein-coding
7618	chr11	64653198	64653728	+	0	NA	Intergenic	L1MC4|LINE|L1	5255	NR_029578	406967		NR_029578	ENSG00000283926	MIR192	MIRN192|miR-192|miRNA192	microRNA 192	ncRNA
3122	chr22	44600762	44601876	+	0	NA	intron (NM_022141, intron 12 of 13)	L2c|LINE|L2	24514	NM_022141	64098		NM_022141	ENSG00000138964	PARVG	-	parvin gamma	protein-coding
5388	chr1	232688359	232688981	+	0	NA	intron (NM_020808, intron 2 of 22)	LTR1B|LTR|ERV1	77209	NM_020808	57568		NM_020808	ENSG00000116991	SIPA1L2	SPAL2|SPAR2	signal induced proliferation associated 1 like 2	protein-coding
151	chr1	64088457	64089076	+	0	NA	promoter-TSS (NM_001172818)	promoter-TSS (NM_001172818)	-121	NM_001172818	5236		NM_002633	ENSG00000079739	PGM1	CDG1T|GSD14	phosphoglucomutase 1	protein-coding
1929	chr17	15490889	15491785	+	0	NA	3' UTR (NM_006382, exon 12 of 12)	3' UTR (NM_006382, exon 12 of 12)	-24392	NM_145301	201158		NM_145301	ENSG00000175106	TVP23C	FAM18B2	trans-golgi network vesicle protein 23 homolog C	protein-coding
4016	chr5	153607864	153608743	+	0	NA	intron (NM_198321, intron 1 of 11)	L1ME1|LINE|L1	38010	NM_198321	55568		NM_017540	ENSG00000164574	GALNT10	GALNACT10|PPGALNACT10|PPGANTASE10	polypeptide N-acetylgalactosaminyltransferase 10	protein-coding
8686	chr14	74003788	74004653	+	0	NA	exon (NM_001037161, exon 1 of 3)	exon (NM_001037161, exon 1 of 3)	373	NM_001037161	641371		NM_001037161	ENSG00000184227	ACOT1	ACH2|CTE-1|LACH2	acyl-CoA thioesterase 1	protein-coding
1639	chr15	64150895	64151381	+	0	NA	Intergenic	AluSx1|SINE|Alu	12080	NR_029944	494334		NR_029944	ENSG00000199156	MIR422A	MIRN422A	microRNA 422a	ncRNA
4535	chr7	28448101	28451154	+	0	NA	intron (NM_182899, intron 1 of 9)	CpG	-2510	NM_182898	9586		NM_004904	ENSG00000146592	CREB5	CRE-BPA|CREB-5|CREBPA	cAMP responsive element binding protein 5	protein-coding
4555	chr7	38711059	38712258	+	0	NA	Intergenic	LTR16A2|LTR|ERVL	15031	NR_028347	340286		NM_001105282	ENSG00000164556	CFAP144P1	FAM183B|FAM183BP|THEG6	CFAP144 pseudogene 1	pseudo
1659	chr15	70306827	70309201	+	0	NA	Intergenic	Intergenic	63793	NR_030714	693214		NR_030714	ENSG00000207965	MIR629	MIRN629|hsa-mir-629|mir-629	microRNA 629	ncRNA
6389	chr10	100379021	100379533	+	0	NA	intron (NM_001166244, intron 7 of 10)	intron (NM_001166244, intron 7 of 10)	-172557	NM_001322480	3257		NM_000195	ENSG00000107521	HPS1	BLOC3S1|HPS	HPS1 biogenesis of lysosomal organelles complex 3 subunit 1	protein-coding
7201	chr2	98570374	98570938	+	0	NA	intron (NM_015348, intron 1 of 40)	L1MDa|LINE|L1	41755	NM_015348	23505		NM_015348	ENSG00000075568	TMEM131	CC28|PRO1048|RW1|YR-23	transmembrane protein 131	protein-coding
5210	chr9	125209049	125209531	+	0	NA	Intergenic	LTR19B|LTR|ERV1	30915	NM_001004451	347168		NM_001004451	ENSG00000136834	OR1J1	OR9-18|hg32	olfactory receptor family 1 subfamily J member 1	protein-coding
6074	chr5	75902624	75903636	+	0	NA	non-coding (NR_134278, exon 2 of 2)	non-coding (NR_134278, exon 2 of 2)	1664	NR_134278	101929109		NR_134278	ENSG00000249713	LOC101929109	-	uncharacterized LOC101929109	ncRNA
267	chr1	149575272	149577710	+	0	NA	promoter-TSS (NR_024510).2	promoter-TSS (NR_024510).2	24	NR_109754	728855		NR_024510		LINC00623	CH17-118O6.2	long intergenic non-protein coding RNA 623	ncRNA
5442	chr10	128075704	128077180	+	0	NA	intron (NM_003474, intron 1 of 22)	CpG	604	NM_001288974	8038		NM_003474	ENSG00000148848	ADAM12	ADAM12-OT1|CAR10|MCMP|MCMPMltna|MLTN|MLTNA	ADAM metallopeptidase domain 12	protein-coding
7860	chr3	188135138	188135563	+	0	NA	intron (NR_164692, intron 3 of 9)	intron (NR_164692, intron 3 of 9)	151104	NR_046623	100873917		NR_046623	ENSG00000224563	LPP-AS1	-	LPP antisense RNA 1	ncRNA
3560	chr4	2920199	2920728	+	0	NA	intron (NM_176801, intron 13 of 15)	L1PA7|LINE|L1	15501	NM_001120	10227		NM_001120	ENSG00000109736	MFSD10	TETRAN|TETTRAN	major facilitator superfamily domain containing 10	protein-coding
4416	chr6	158956986	158958657	+	0	NA	exon (NM_001376817, exon 1 of 17)	exon (NM_001376817, exon 1 of 17)	149	NM_001376856	57583		NM_020823	ENSG00000146433	TMEM181	GPR178|KIAA1423	transmembrane protein 181	protein-coding
439	chr1	211851116	211851262	+	0	NA	intron (NR_148994, intron 2 of 3)	intron (NR_148994, intron 2 of 3)	2085	NR_148994	91548		NR_148994	ENSG00000231057	NEK2-DT	-	NEK2 divergent transcript	ncRNA
7768	chr22	39349828	39350311	+	0	NA	Intergenic	(CA)n|Simple_repeat|Simple_repeat	-3458	NM_001193289	100913187		NM_001193289		APOBEC3A_B	A3A|APOBEC3A	APOBEC3A and APOBEC3B deletion hybrid	protein-coding
218	chr1	99469641	99470948	+	0	NA	5' UTR (NM_001010861, exon 1 of 6)	5' UTR (NM_001010861, exon 1 of 6)	123	NM_001037317	163404		NM_001010861	ENSG00000117598	PLPPR5	LPPR5|PAP2|PAP2D|PRG5	phospholipid phosphatase related 5	protein-coding
7641	chr19	41085909	41086176	+	0	NA	intron (NM_138392, intron 6 of 17)	MER113|DNA|hAT-Charlie	3263	NM_138392	92799		NM_138392	ENSG00000160410	SHKBP1	PP203|Sb1	SH3KBP1 binding protein 1	protein-coding
1164	chr12	54147643	54148317	+	0	NA	intron (NR_104332, intron 2 of 2)	intron (NR_104332, intron 2 of 2)	-2361	NR_104333	102216268		NR_104332	ENSG00000260492	CISTR	CISTR-ACT|CISTRACT|re52431	chondrogenesis-associated transcript	ncRNA
5592	chr14	100608599	100609177	+	0	NA	intron (NM_001330221, intron 13 of 13)	intron (NM_001330221, intron 13 of 13)	17094	NM_206918	123099		NM_206918	ENSG00000168350	DEGS2	C14orf66|DES2|FADS8	delta 4-desaturase, sphingolipid 2	protein-coding
6476	chr20	9484499	9484977	+	0	NA	Intergenic	MER49|LTR|ERV1	-10267	NM_001199897	24141		NM_012261	ENSG00000125869	LAMP5	BAD-LAMP|BADLAMP|C20orf103|LAMP-5|UNC-46	lysosomal associated membrane protein family member 5	protein-coding
4857	chr8	60873008	60874519	+	0	NA	Intergenic	Intergenic	320196	NM_001321839	767		NM_004056	ENSG00000178538	CA8	CA-RP|CA-VIII|CALS|CAMRQ3|CARP	carbonic anhydrase 8	protein-coding
1344	chr13	40675753	40676521	+	0	NA	Intergenic	Intergenic	-79809	NR_046870	100874127		NR_046870		LINC00332	NCRNA00332	long intergenic non-protein coding RNA 332	ncRNA
5152	chr9	99246913	99247266	+	0	NA	intron (NM_014282, intron 6 of 7)	intron (NM_014282, intron 6 of 7)	34638	NM_014282	22927		NM_014282	ENSG00000130956	HABP4	IHABP-4|IHABP4|Ki-1/57|SERBP1L	hyaluronan binding protein 4	protein-coding
5132	chr9	92975129	92975917	+	0	NA	Intergenic	Intergenic	-171742	NR_038882	286370		NR_038882	ENSG00000227555	MIR4290HG	-	MIR4290 host gene	ncRNA
2999	chr21	34641102	34641652	+	0	NA	intron (NM_000628, intron 2 of 6)	intron (NM_000628, intron 2 of 6)	2705	NM_000628	3588		NM_000628	ENSG00000243646	IL10RB	CDW210B|CRF2-4|CRFB4|D21S58|D21S66|IBD25|IL-10R2|IL-10RB	interleukin 10 receptor subunit beta	protein-coding
4837	chr8	48109530	48110785	+	0	NA	Intergenic	Intergenic	9227	NR_037168	100287846		NR_037168		LOC100287846	-	uncharacterized LOC100287846	ncRNA
8174	chr12	58119702	58120859	+	0	NA	3' UTR (NM_014770, exon 18 of 18)	3' UTR (NM_014770, exon 18 of 18)	257	NR_027032	100130776		NR_027032	ENSG00000255737	AGAP2-AS1	PUNISHER	AGAP2 antisense RNA 1	ncRNA
2214	chr19	10538741	10539273	+	0	NA	intron (NM_001111307, intron 1 of 14)	AluJo|SINE|Alu	-2514	NM_001111308	5141		NM_006202	ENSG00000065989	PDE4A	DPDE2|PDE4|PDE46	phosphodiesterase 4A	protein-coding
